Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH3OO(84),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56)
3.856850369769094e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33145764649243403,0.11328541695706251,0.022459663937846326,2.8508809723120355e-20,1.1988452535722841e-13,4.4559198697228069e-08,5.297029835879909e-07,6.9057077072506233e-13,4.0585620019908706e-12,4.2960393282701068e-07,2.125620150129941e-21,9.6858652698631934e-10,4.9998208890690683e-15,8.9158866746630509e-19,6.5707068386287359e-20,1.6639756905876919e-21,3.8044559508745741e-12,4.5686779335392419e-17,0.0053834265222593618,0.00072327764952538284,1.5236846439200235e-08,1.5032131006875084e-12,3.0487934305059675e-06,7.4048287226807669e-11,1.4833652331666159e-12,1.5403639932233071e-08,1.3252193486566897e-07,3.2423146949743388e-13,5.7661820184316703e-10
3.877842008720511e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33144810633675398,0.11327974935522331,0.022457733094535279,2.9439150462230811e-20,1.2220367864097895e-13,4.5601817580694559e-08,5.3611372732157211e-07,7.0070082278138528e-13,4.1169848420896052e-12,4.336133399235292e-07,2.2076246511070566e-21,9.8117016320154665e-10,5.1189022609504788e-15,9.1413140219875007e-19,6.7373216780277984e-20,1.6954044848581978e-21,3.8579689367335931e-12,4.7012008677538061e-17,0.0053890835769338829,0.00072713292388851638,1.5308373219081777e-08,1.5249287566838634e-12,3.076479831628132e-06,7.4736828427485903e-11,1.4959021195246742e-12,1.5534979311829078e-08,1.3244530039325585e-07,3.2641106835594798e-13,5.9059143649664818e-10
3.898833647671929e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33143864970414677,0.11327416474472519,0.022455802527860801,3.0393918554089438e-20,1.2455539871035189e-13,4.6663193871671664e-08,5.4255480767530418e-07,7.1093446147338579e-13,4.1759465048336313e-12,4.3764009017952159e-07,2.2923588503809173e-21,9.9385245977971274e-10,5.2402042775564941e-15,9.3712748245660675e-19,6.9073919186202479e-20,1.7272106776598693e-21,3.9119520564054848e-12,4.8368721083871397e-17,0.0053946575928184998,0.00073098761463483381,1.5379910262679433e-08,1.5468381563156888e-12,3.1042655398853134e-06,7.5428273330826824e-11,1.5085283406703834e-12,1.5666599464335122e-08,1.3236814014739452e-07,3.2859302707669463e-13,6.0482575751820825e-10
3.919825286623346e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33142927538735145,0.11326866192001384,0.022453872236811133,3.1373600273604002e-20,1.2693997379177657e-13,4.7743559569320082e-08,5.4902615594343616e-07,7.2127233592056855e-13,4.2354492439828674e-12,4.4168417406543432e-07,2.379899385297627e-21,1.0066336080904058e-09,5.3637570718876368e-15,9.6058369236451586e-19,7.0809751132037834e-20,1.7593960417550453e-21,3.9664069630533008e-12,4.9757502185245879e-17,0.0054001497754729514,0.00073484172385658456,1.5451457566486342e-08,1.5689418222132964e-12,3.1321500880694131e-06,7.6122619518968396e-11,1.5212445177979447e-12,1.5798503766520658e-08,1.3229052361871868e-07,3.30777449809253e-13,6.1932454369583217e-10
3.940816925574764e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33141998219665059,0.11326323969304089,0.022451942220388876,3.2378688591446247e-20,1.2935769318712454e-13,4.8843148035134864e-08,5.5552770641291982e-07,7.3171509742000997e-13,4.2954953114203057e-12,4.4574558205756435e-07,2.4703246511121687e-21,1.0195137966171918e-09,5.4895910347697796e-15,9.8450688191472055e-19,7.2581295662593189e-20,1.7919623461696684e-21,4.0213353058526159e-12,5.1178945539525435e-17,0.0054055613129509392,0.00073869525361426385,1.5523015126085613e-08,1.5912402664366944e-12,3.1601330062741195e-06,7.6819864575850441e-11,1.5340516066001921e-12,1.5930695520257888e-08,1.3221251737661527e-07,3.3296444030243532e-13,6.3409119540860745e-10
3.961808564526181e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33141076895961513,0.11325789689300973,0.02245001247761081,3.340968323036526e-20,1.3180884727195558e-13,4.9962193984468198e-08,5.6205939629068897e-07,7.4226339945269013e-13,4.3560869571533389e-12,4.498243046377358e-07,2.5637148323873573e-21,1.0324932109531789e-09,5.6177368157536827e-15,1.0089039674174845e-18,7.438914340767671e-20,1.8249113563650189e-21,4.0767387299979819e-12,5.2633652699239788e-17,0.005410893376054441,0.00074254820593710688,1.5594582935880087e-08,1.613734005747372e-12,3.1882138219145257e-06,7.7520006087155844e-11,1.5469498434817793e-12,1.6063177950187617e-08,1.321341851449989e-07,3.3515408610208711e-13,6.4912913451660391e-10
3.982800203477599e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33140163452085331,0.11325263236612487,0.022448083007507676,3.4467090721763928e-20,1.3429372749365743e-13,5.1100933477881984e-08,5.6862116563092833e-07,7.5291789768844821e-13,4.4172264293150379e-12,4.5392033229298157e-07,2.6601519347950417e-21,1.045572033796694e-09,5.7482253240121024e-15,1.0337819318741779e-18,7.623389265042105e-20,1.8582448344051241e-21,4.1326188767093315e-12,5.412223327947506e-17,0.0054161471185843555,0.00074640058282357937,1.5666160988875312e-08,1.6364235449809001e-12,3.2163920597448426e-06,7.8223041640253194e-11,1.55993974057845e-12,1.619595419956942e-08,1.3205558787780966e-07,3.3734648409294899e-13,6.6444180424806626e-10
4.0037918424290163e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33139257774176345,0.11324744497534484,0.022446153809123969,3.5551424462535418e-20,1.3681262636891179e-13,5.2259603912324035e-08,5.7521295726250526e-07,7.6367924999200517e-13,4.4789159741653979e-12,4.5803365551523702e-07,2.7597198173226521e-21,1.0587504449470539e-09,5.881087729234494e-15,1.0591478248794515e-18,7.8116149395765155e-20,1.8919645391198539e-21,4.1889773832383383e-12,5.5645305025999016e-17,0.0054213236775874866,0.00075025238624185846,1.573774927734743e-08,1.659309373723589e-12,3.2446672418754696e-06,7.8928968824141387e-11,1.5730224568691888e-12,1.6329027326257125e-08,1.319767838341261e-07,3.3954173467613951e-13,6.8003266908392992e-10
4.024783481380434e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33138359750028917,0.11324233360013891,0.022444224881517743,3.6663204772156931e-20,1.3936583748195171e-13,5.3438444012135667e-08,5.8183471671664834e-07,7.7454811642972263e-13,4.5411578360925299e-12,4.6216426480104489e-07,2.8625042248881912e-21,1.0720286213004455e-09,6.0163554625193029e-15,1.0850087630834871e-18,8.0036527439090943e-20,1.9260722262637124e-21,4.2458158828747197e-12,5.7203493883620437e-17,0.0054264241735999382,0.0007541036181303105,1.5809347792565004e-08,1.6823919906910548e-12,3.2730388877936521e-06,7.9637785229395476e-11,1.5861981670033744e-12,1.6462400301725819e-08,1.3189782865281358e-07,3.4173991621287224e-13,6.9590521463966608e-10
4.0457751203318514e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33137469269068026,0.11323729713624714,0.022442296223760407,3.780295895003727e-20,1.4195365548290533e-13,5.4637693819892901e-08,5.8848639215489007e-07,7.8552515927416668e-13,4.6039542576138231e-12,4.663121506512602e-07,2.9685928213667655e-21,1.0854067368459076e-09,6.1540602172638324e-15,1.1113719307096202e-18,8.1995648435012055e-20,1.9605696486703575e-21,4.3031360049525079e-12,5.8797434064781972e-17,0.0054314497108869696,0.00075795428039796095,1.5880956524287607e-08,1.7056718840937678e-12,3.3015065143820044e-06,8.0349488448114021e-11,1.5994671794822585e-12,1.6596076007805464e-08,1.3181877542662652e-07,3.4394111729761144e-13,7.1206294754445979e-10
4.066766759283269e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33136586222325426,0.11323233449544422,0.022440367834936515,3.897122133311462e-20,1.4457637608500439e-13,5.5857594687071324e-08,5.9516793429744692e-07,7.9661104300984771e-13,4.6673074793770698e-12,4.7047730357076905e-07,3.0780752230317681e-21,1.0988849626614162e-09,6.2942339500517041e-15,1.1382445792830257e-18,8.3994141966313685e-20,1.995458556402858e-21,4.3609393748562695e-12,6.0427768118385695e-17,0.0054364013776793613,0.00076180437492495755,1.595257546171864e-08,1.7291495196129839e-12,3.330069635935039e-06,8.1064076073868085e-11,1.6128309249988756e-12,1.6730057232538939e-08,1.3173967477567023e-07,3.4614543628585137e-13,7.2850939531773278e-10
4.0877583982346864e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33135710502416421,0.11322744460530623,0.02243843971414361,4.0168533353702476e-20,1.4723429606278939e-13,5.7098389264543167e-08,6.0187929635212502e-07,8.0780643434067648e-13,4.731219740161534e-12,4.7465971406821994e-07,3.1910430324138299e-21,1.1124634669100785e-09,6.4369088815378829e-15,1.1656340280600264e-18,8.6032645613040862e-20,2.0307406968997237e-21,4.419227614027283e-12,6.2095146998850816e-17,0.0054412802464063577,0.00076565390356302858,1.6024204593311518e-08,1.7528253771291854e-12,3.3587277641809246e-06,8.1781545701651762e-11,1.6262895650041579e-12,1.686434667061217e-08,1.3166057492015727e-07,3.483529422640236e-13,7.4524810624301529e-10
4.108750037186104e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33134842003516773,0.11322262640898133,0.022436511860492,4.1395443597579339e-20,1.4992771325079963e-13,5.8360321492914155e-08,6.0862043394371095e-07,8.1911200219410988e-13,4.7956932768790078e-12,4.7885937265575077e-07,3.3075898725806589e-21,1.126142414836428e-09,6.5821174973313082e-15,1.1935476647884913e-18,8.8111805021733817e-20,2.0664178151167542e-21,4.4780023399696724e-12,6.3800230135403024e-17,0.0054460873739252012,0.0007695028681359334,1.6095843905806539e-08,1.7766999301540485e-12,3.3874804083013123e-06,8.2501894927833714e-11,1.6398430637480972e-12,1.6998946921227542e-08,1.3158152175239915e-07,3.5056371406401961e-13,7.6228264923917674e-10
4.1297416761375215e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33133980621340092,0.11321787886496344,0.022434584273104581,4.2652507862319202e-20,1.5265692654046775e-13,5.9643636592683304e-08,6.153913050440296e-07,8.3052841772627624e-13,4.8607303245748177e-12,4.8307626984873038e-07,3.427811421840881e-21,1.1399219687628296e-09,6.7298925488750762e-15,1.2219929452243789e-18,9.0232273974808489e-20,2.1024916536647194e-21,4.5372651662564991e-12,6.5543685501594658e-17,0.0054508238017473487,0.00077335127043990878,1.6167493385523294e-08,1.8007736189232785e-12,3.4163270749468829e-06,8.3225121350110464e-11,1.6534931934474123e-12,1.7133860483338766e-08,1.3150255890794671e-07,3.5277784968004161e-13,7.7961661372902588e-10
4.150733315088939e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33133126253115425,0.11321320094686935,0.022432656951116646,4.3940289215860195e-20,1.5542223587813844e-13,6.0948581054235216e-08,6.2219186990276495e-07,8.4205635433050413e-13,4.9263331164287931e-12,4.8731039616551468e-07,3.5518054488750468e-21,1.1538022880859902e-09,6.8802670543242284e-15,1.2509773934378811e-18,9.239471446008046e-20,2.138963952942944e-21,4.597017702535822e-12,6.7326189685055108e-17,0.0054554905562613941,0.00077719911224410616,1.6239153018429465e-08,1.825046902862221e-12,3.4452672682601312e-06,8.3951222567460892e-11,1.6672402087621806e-12,1.7269089757435085e-08,1.3142372783583127e-07,3.5499540928041321e-13,7.972536095052833e-10
4.1717249540403565e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33132278797565318,0.11320859164321909,0.02243072989367572,4.5259358055307539e-20,1.5822394226431201e-13,6.2275402627679732e-08,6.2902209097894659e-07,8.5369648764111869e-13,4.9925038837562131e-12,4.915617421271963e-07,3.679671848296908e-21,1.1677835292735728e-09,7.033274299421096e-15,1.2805086029556653e-18,9.4599796740430967e-20,2.1758364512688073e-21,4.6572615545367092e-12,6.9148427957471014e-17,0.0054600886489527328,0.00078104639529102537,1.6310822788469075e-08,1.8495202436972712e-12,3.4743004898972636e-06,8.4680196180102095e-11,1.6810835308835129e-12,1.7404637045043845e-08,1.3134506786786453e-07,3.5721645981554445e-13,8.1519726659394256e-10
4.192716592991774e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33131438154884013,0.11320404995721936,0.022428803099941372,4.6610292165967246e-20,1.61062347750193e-13,6.362435031251491e-08,6.3588193287327532e-07,8.6544949553739324e-13,5.0592448560087168e-12,4.9583029825736332e-07,3.8115126766481233e-21,1.1818658458609258e-09,7.1889478383682355e-15,1.3105942360457307e-18,9.6848199423612584e-20,2.2131108850032519e-21,4.717998324075211e-12,7.1011094344795225e-17,0.0054646190766200657,0.00078489312129694118,1.638250267920515e-08,1.8741940548138572e-12,3.5034262390422388e-06,8.5412039789446559e-11,1.6950253262526324e-12,1.7540504542709526e-08,1.3126661628692533e-07,3.5944110093849887e-13,8.3345123511502678e-10
4.2137082319431915e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130604226716176,0.11319957490655023,0.022426876569085007,4.799367678060827e-20,1.6393775543528283e-13,6.4995674347119929e-08,6.4277136226142676e-07,8.773160581536147e-13,5.1265582607751702e-12,5.0011605508188309e-07,3.947432188829549e-21,1.1960493884479161e-09,7.3473214946989346e-15,1.3412420237380945e-18,9.9140609532194141e-20,2.2507889886723049e-21,4.7792296090603094e-12,7.2914891697684337e-17,0.0054690828215887234,0.00078873929195232223,1.6454192674463912e-08,1.8990687721966566e-12,3.5326440124302447e-06,8.6146750998060545e-11,1.7090661407510782e-12,1.7676694344906077e-08,1.3118840839418523e-07,3.6166938494940626e-13,8.5201918514074965e-10
4.234699870894609e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33129776916135723,0.11319516552315492,0.022424950300289764,4.9410104638949691e-20,1.6685046946745267e-13,6.6389626198105913e-08,6.4969034782815335e-07,8.8929685788282157e-13,5.1944463237825217e-12,5.0441900312867129e-07,4.0875368749722582e-21,1.2103343046958709e-09,7.508429362145307e-15,1.3724597675339908e-18,1.0147772257364233e-19,2.2888724950847026e-21,4.8409570034998103e-12,7.486053176216374e-17,0.0054734808519209099,0.00079258490892224719,1.6525892755632316e-08,1.9241448498973923e-12,3.5619533043727804e-06,8.6884327409623702e-11,1.7232045862852693e-12,1.7813208445975601e-08,1.3111047757527079e-07,3.6390136392297161e-13,8.7090480655109492e-10
4.2556915098460266e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33128956127625131,0.11319082085303267,0.022423024292750286,5.0860176047368392e-20,1.6980079503918739e-13,6.7806458549491871e-08,6.5663886020234985e-07,9.0139257937867808e-13,5.2629112688966117e-12,5.0873913292746472e-07,4.2319354977514596e-21,1.2247207393246332e-09,7.6723058055039364e-15,1.4042553384882478e-18,1.038602426105389e-19,2.3273631354456635e-21,4.9031820975062182e-12,7.684873525052e-17,0.0054778141216228864,0.00079642997384681057,1.659760290355973e-08,1.9494226736663852e-12,3.5913536067697027e-06,8.7624766628889964e-11,1.7374432248005378e-12,1.7950048732147748e-08,1.3103285536527219e-07,3.6613714140852402e-13,8.9011180888682328e-10
4.276683148797444e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33128141767054919,0.11318653995603435,0.022421098545672542,5.2344498938825925e-20,1.7278903838434898e-13,6.9246425291703552e-08,6.6361687189328506e-07,9.1360390956759273e-13,5.3319553181229637e-12,5.130764350096337e-07,4.3807391301464579e-21,1.2392088341097243e-09,7.8389854614991095e-15,1.4366366766741452e-18,1.0628888233093192e-19,2.3662626394668699e-21,4.9659064773025685e-12,7.8880231912419501e-17,0.005482083570849128,0.00080027448834152674,1.666932310028909e-08,1.9749026509542469e-12,3.6208444091325367e-06,8.8368066261649619e-11,1.7517832284933722e-12,1.8087216984990366e-08,1.3095557151259131e-07,3.6837676393664641e-13,9.096439211999187e-10
4.2976747877488616e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33127333741663501,0.11318232190566159,0.02241917305827372,5.3863688933011002e-20,1.7581550677942052e-13,7.070978151044437e-08,6.7062435722773257e-07,9.2593153765309016e-13,5.4015806916075379e-12,5.17430899907969e-07,4.5340611936498956e-21,1.2537987278796196e-09,8.008503239643659e-15,1.4696117936874706e-18,1.087643631188201e-19,2.4055727354727221e-21,5.029131725228233e-12,8.0955760606253065e-17,0.0054862901261035438,0.0008041184539977239,1.6741053324939091e-08,2.0005852335506966e-12,3.6504251986143661e-06,8.9114223914692358e-11,1.7662220659904971e-12,1.8224714887063394e-08,1.3087865404160483e-07,3.7062026459213762e-13,9.2950489190148693e-10
4.318666426700279e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33126531960037342,0.11317816578886823,0.022417247829782001,5.5418369396692806e-20,1.7888050853963614e-13,7.2196783475396131e-08,6.7766129228812977e-07,9.3837615511423607e-13,5.4717896076374675e-12,5.2180251815646758e-07,4.6920174969293405e-21,1.268490556513138e-09,8.1808943230973136e-15,1.5031887716545925e-18,1.1128741512476751e-19,2.4452951505029271e-21,5.0928594197446734e-12,8.3076069370705457e-17,0.0054904347004377345,0.00080796187238293612,1.6812793555575167e-08,2.0264707802603868e-12,3.6800954600195323e-06,8.986323719577181e-11,1.7807625865031747e-12,1.8362544011246385e-08,1.3080212931412331e-07,3.728677530416229e-13,9.4969848860711825e-10
4.337558901756555e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33125815620510546,0.11317447749301771,0.022415515344875889,5.6848447668755143e-20,1.8167221180764429e-13,7.3555515108797347e-08,6.8401969495720463e-07,9.4967691009728597e-13,5.535478392857638e-12,5.2575163287156715e-07,4.8382381152703725e-21,1.2818004665166203e-09,8.3385322743175539e-15,1.5339293789470051e-18,1.1359944591128427e-19,2.4813992832375606e-21,5.1506452381225513e-12,8.5023259927563221e-17,0.0054941125676031145,0.00081142048228963009,1.6877368301543949e-08,2.04994162107567e-12,3.7068747660962045e-06,9.0539788734265455e-11,1.7939374634730674e-12,1.8486874631997912e-08,1.3073361335193166e-07,3.748939298386684e-13,9.6816025016180829e-10
4.3564513768128315e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33125104200683086,0.11317083798747765,0.022413783068520699,5.8308249944779402e-20,1.8449560389515322e-13,7.4933796789625953e-08,6.9040191881793086e-07,9.6107349574482386e-13,5.5996432573611954e-12,5.2971462723414553e-07,4.9883961061640902e-21,1.295193146325578e-09,8.4985523593178392e-15,1.5651700877705656e-18,1.1595115273942577e-19,2.5178400497269521e-21,5.2088404589035468e-12,8.700789414745177e-17,0.0054977416061203861,0.00081487865126756147,1.6941951120242506e-08,2.0735774898529624e-12,3.7337257464050397e-06,9.121864965182751e-11,1.807194059383508e-12,1.8611475734348766e-08,1.3066545256502864e-07,3.7692338052069005e-13,9.8689727929802647e-10
4.3753438518691076e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33124397636637881,0.11316724663381539,0.022412051000176056,5.9798246996531642e-20,1.8735091171277654e-13,7.6331817752316819e-08,6.968079498434307e-07,9.7256642091034566e-13,5.6642858144202028e-12,5.3369149434545352e-07,5.1425810107235543e-21,1.3086686888576282e-09,8.6609807985667609e-15,1.5969169368159735e-18,1.1834308638483616e-19,2.5546187066996194e-21,5.2674462247518951e-12,8.9030536710447501e-17,0.0055013224544262418,0.00081833638041153909,1.7006541994975358e-08,2.0973786271278806e-12,3.7606480205827055e-06,9.1899818206375603e-11,1.8205345336857695e-12,1.8736348247890864e-08,1.3059766295313254e-07,3.7895620873536862e-13,1.0059123618758424e-09
4.392347079419756e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33123765828537854,0.11316405506443944,0.022410492316073772,6.1165454186828035e-20,1.8994816478452572e-13,7.7607070709629556e-08,7.025937221091863e-07,9.8299284563037264e-13,5.7228738752961473e-12,5.3728253024422392e-07,5.284865783315787e-21,1.3208675999969252e-09,8.8092473543757316e-15,1.6259268795970456e-18,1.2053068058731379e-19,2.5880094325337124e-21,5.3205433724211039e-12,9.0883883856453489e-17,0.0055045045362094869,0.00082144796147611942,1.7064680655884036e-08,2.1189411903970249e-12,3.7849387080379236e-06,9.2514841495715998e-11,1.8326128562155646e-12,1.8848966280378905e-08,1.3053698212036506e-07,3.8078863119730682e-13,1.0232659842344447e-09
4.409350306970404e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33123137857102164,0.11316090153398958,0.022408933799643475,6.2557855300627732e-20,1.9257162031351041e-13,7.8898605371359964e-08,7.0839875879912615e-07,9.9349809183697607e-13,5.7818513472657723e-12,5.4088479245279308e-07,5.4305538702728369e-21,1.3331337686345808e-09,8.9595054338155399e-15,1.6553561940452769e-18,1.22751719336486e-19,2.6216757824478355e-21,5.3739748145437201e-12,9.2768900593351532e-17,0.0055076485480225895,0.00082455918792768588,1.7122825815091723e-08,2.1406380780418648e-12,3.8092865548721697e-06,9.3131731291185247e-11,1.8447578972506256e-12,1.8961805439218438e-08,1.3047662448874989e-07,3.826237634048395e-13,1.0408491443234051e-09
4.426353534521053e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33122513677452575,0.11315778559418678,0.022407375450505244,6.397580447515345e-20,1.9522144512017952e-13,8.0206561229241295e-08,7.1422305171219203e-07,1.0040825336285061e-12,5.8412194038747302e-12,5.4449827594228215e-07,5.5797140531567347e-21,1.3454672584723133e-09,9.1117745299966057e-15,1.6852093799201056e-18,1.2500661654541233e-19,2.6556186714294226e-21,5.4277413788716512e-12,9.4686011542244894e-17,0.005510754938147535,0.00082767006053427092,1.7180977460054894e-08,2.1624694135529943e-12,3.8336912807413054e-06,9.3750486323915988e-11,1.8569730267281496e-12,1.9074866259768505e-08,1.3041659981996341e-07,3.84461770012668e-13,1.0586638981932069e-09
4.443356762071701e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33121893245239886,0.11315470680203103,0.022405817268283487,6.5419659348697927e-20,1.9789780646598435e-13,8.153107825237022e-08,7.200665932466068e-07,1.0147465461010045e-12,5.9009792178702348e-12,5.4812297568392194e-07,5.732416250854249e-21,1.3578681319361303e-09,9.2660742561367426e-15,1.715490967695181e-18,1.2729579009423982e-19,2.6898390141577455e-21,5.481843891502871e-12,9.6635645472962886e-17,0.0055138241495872745,0.00083078058005466601,1.7239135578165823e-08,2.1844354289911195e-12,3.8581526043579004e-06,9.4371105325356505e-11,1.8692568710095602e-12,1.918814923694821e-08,1.3035691731581441e-07,3.8630257163264184e-13,1.0767123097159297e-09
4.458659666867285e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33121338024073765,0.11315196728839473,0.022404415046690499,6.6741576533924221e-20,2.0032935901521364e-13,8.2737419435178721e-08,7.253422323841763e-07,1.0244125010806886e-12,5.9550989716640252e-12,5.5139479119085651e-07,5.8729353675193704e-21,1.3690865816204594e-09,9.4066965056206965e-15,1.7431144500114458e-18,1.2938570115327417e-19,2.7208753013220165e-21,5.530824070108999e-12,9.841848090170161e-17,0.0055165550140439607,0.00083357974635412063,1.7291483407695831e-08,2.204320175745161e-12,3.8802159534448933e-06,9.4931255071709162e-11,1.8803699097008159e-12,1.9290294235498447e-08,1.303035027794967e-07,3.8796166410905758e-13,1.0931573694251023e-09
4.473962571662868e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33120785771234046,0.11314925719411162,0.02240301295973126,6.8085035570405084e-20,2.0278266455453508e-13,8.3957391620942705e-08,7.3063345248245615e-07,1.0341434878030691e-12,6.0095378520279668e-12,5.5467568412288008e-07,6.0164336869724006e-21,1.3803597052833652e-09,9.5489940174374112e-15,1.7710919797633861e-18,1.3150402803853441e-19,2.7521377331051965e-21,5.5800776345415215e-12,1.002283291005554e-16,0.0055192564340111657,0.00083637862780138632,1.734383645930533e-08,2.2243142606485572e-12,3.9023247117208439e-06,9.54929126811362e-11,1.8915403377351806e-12,1.939261984438292e-08,1.3025037836335571e-07,3.8962316155717018e-13,1.1097948853126591e-09
4.489265476458452e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33120236455464558,0.11314657620695734,0.022401611007140734,6.9450304536433584e-20,2.052578459322273e-13,8.5191097821549742e-08,7.3594024917187263e-07,1.0439397817931359e-12,6.0642967122367114e-12,5.5796565081384578e-07,6.1629646018369424e-21,1.3916875457805662e-09,9.6929813403290975e-15,1.799426924722275e-18,1.3365108372628903e-19,2.7836269757738495e-21,5.6296051835972911e-12,1.02065511364142e-16,0.0055219287217152923,0.00083917722493090309,1.7396194722965402e-08,2.2444178516163834e-12,3.9244786721899277e-06,9.6056077229521908e-11,1.9027674383146591e-12,1.9495126333034899e-08,1.3019754968230094e-07,3.9128695267119415e-13,1.1266263779500583e-09
4.5045683812540356e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3311969004584101,0.11314392401801868,0.022400209188656577,7.0837653861256728e-20,2.0775502628413274e-13,8.6438641351147082e-08,7.412626184306842e-07,1.0538016592348929e-12,6.1193764050415423e-12,5.6126468759762086e-07,6.3125822879261702e-21,1.4030701451293482e-09,9.8386731025689236e-15,1.8281226730527035e-18,1.3582718385790277e-19,2.8153436954573869e-21,5.6794073149928445e-12,1.0393035177288287e-16,0.0055245721860717571,0.00084197553827134613,1.7448558188396933e-08,2.264631111722811e-12,3.946677627251862e-06,9.6620747792943242e-11,1.9140494754232798e-12,1.9597813947314549e-08,1.3014502202384377e-07,3.9295303197035596e-13,1.1436533728882134e-09
4.519871286049619e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.331191465117673,0.11314130032165853,0.022398807504019166,7.2247356337933812e-20,2.1027432903315621e-13,8.7700125823474196e-08,7.4660055657481115e-07,1.0637293969724903e-12,6.174777782670462e-12,5.6457279080793437e-07,6.46534171324857e-21,1.4145075445082943e-09,9.9860840121325656e-15,1.857182633317569e-18,1.3803264675465118e-19,2.8472885581619555e-21,5.7294846253654965e-12,1.0582317720823062e-16,0.0055271871327198614,0.0008447735683456938,1.7500926845314223e-08,2.2849540964262843e-12,3.9689213687061585e-06,9.7186923447653737e-11,1.9253894623588985e-12,1.9700682898668873e-08,1.3009280036309353e-07,3.9462158635236308e-13,1.1608774006202169e-09
4.535174190845203e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3311860582297213,0.11313870481548124,0.022397405952971485,7.3679687136209517e-20,2.1281587788905427e-13,8.897565514918493e-08,7.5195406024838412e-07,1.0737232725117469e-12,6.2305016968282708e-12,5.6788995677826106e-07,6.6212986470506044e-21,1.4259997842570204e-09,1.0135228856869556e-14,1.8866102346798128e-18,1.4026779343254365e-19,2.8794622297841022e-21,5.7798377102744621e-12,1.0774431736791314e-16,0.0055297738640574332,0.00084757131567129323,1.7553300683478854e-08,2.3053869656593424e-12,3.9912096877639408e-06,9.7754603270077416e-11,1.9367869641783177e-12,1.9803733373649934e-08,1.3004088937133423e-07,3.9629249268000406e-13,1.1782999965438774e-09
4.548946805161228e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33118121611009443,0.11313639271518278,0.02239614467103751,7.4988361422813203e-20,2.1512239475779148e-13,9.0135726011271262e-08,7.5678551956503163e-07,1.082774538210075e-12,6.2809296918150004e-12,5.70883151780911e-07,6.7644405033334611e-21,1.43638972121144e-09,1.0270954018363881e-14,1.9134122599690313e-18,1.4230507257848273e-19,2.9086147161544567e-21,5.8253917652828887e-12,1.0949782737761264e-16,0.0055320780455177512,0.0008500890469372573,1.7600441558946507e-08,2.3238706325627433e-12,4.011307115729528e-06,9.8266800410470131e-11,1.9470921943190665e-12,1.989663413924129e-08,1.299944387219545e-07,3.9779832016770045e-13,1.1941513816080569e-09
