Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53)
6.687358395714651e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44955512827835975,0.11596021881630454,0.022774206679016643,0.0,6.2179180536695436e-13,1.5791165288670408e-06,4.6361384216474242e-08,7.0546594726240057e-10,1.1363271876369452e-21,5.9039243077951344e-05,1.6809816543237373e-19,5.3946032641890515e-05,2.1381701535269734e-14,1.870643068111768e-17,3.4082752371100385e-16,2.737000351006174e-18,6.9721267246232746e-13,1.0277669747089622e-13,0.0026494803007257851,9.4674949889124452e-05,6.7942048207775019e-06,4.0465181160052903e-11,3.3420785133752951e-10,1.9928736988308302e-09,9.1811284750717373e-13,1.2666193433434358e-09,1.1762957583177777e-06,6.4556258224232157e-12,1.9462968215894921e-08,1.5684723745319849e-13,1.4542483551634871e-13,4.9422767842783411e-16,4.4473487886202478e-17
6.739508682871697e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44953756550644081,0.11594301685647497,0.022773839848086196,0.0,6.4230236594686217e-13,1.6040588915108728e-06,4.7666680917952961e-08,7.2202338007569604e-10,1.1901937177171959e-21,5.9499521078028044e-05,1.748704542274579e-19,5.4330824151815318e-05,2.1900538949373051e-14,1.9529435191317619e-17,3.5361972813278938e-16,2.8346416777087558e-18,7.1713516240230054e-13,1.0608490663799478e-13,0.0026662057253565466,9.5407300219535148e-05,6.8839134209974815e-06,4.1315095209201413e-11,3.3681028752164343e-10,2.0056208207236721e-09,9.2414253704331309e-13,1.2995449404407989e-09,1.1911661079147417e-06,6.5900684595249855e-12,1.9834309004262677e-08,1.6194134763459423e-13,1.4951641331520394e-13,5.0623790180977284e-16,4.6000940808219902e-17
6.791658970028743e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44952005513726817,0.11592586765267678,0.022773473051682765,0.0,6.6335195973979787e-13,1.6292163058312593e-06,4.899860178561512e-08,7.3883664202943214e-10,1.2461811123495352e-21,5.995979400101391e-05,1.8185949933730629e-19,5.4715116307223205e-05,2.2427768948353936e-14,2.0382134036290764e-17,3.6678510392132992e-16,2.9349987741196718e-18,7.374703865258254e-13,1.0947263693038479e-13,0.0026828782958004125,9.6139554858114718e-05,6.9740891099766104e-06,4.2176056234006663e-11,3.3941261148508198e-10,2.0183677105863754e-09,9.3017800187605657e-13,1.333066825479916e-09,1.2061119560481296e-06,6.7262802730974818e-12,2.0209585804729846e-08,1.6715901009333005e-13,1.5369131942525976e-13,5.1846112926244103e-16,4.7568665707605011e-17
6.843809257185789e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44950259700748996,0.11590877103817757,0.022773106289718386,0.0,6.8495129729578731e-13,1.6545896114705127e-06,5.0357483165229808e-08,7.5590765556703141e-10,1.3043561988349714e-21,6.042006178294155e-05,1.8907047062194968e-19,5.5098910263460541e-05,2.2963460633223653e-14,2.1265364823649911e-17,3.8033140300356971e-16,3.0381260810410872e-18,7.5822358971199226e-13,1.1294116260131149e-13,0.0026994981788577804,9.6871713644389217e-05,7.0647289323986643e-06,4.3048109829786945e-11,3.4201482287726138e-10,2.0311143667591935e-09,9.3621937562960629e-13,1.3671906337781557e-09,1.221132952897941e-06,6.8642704439157005e-12,2.0588810393302268e-08,1.7250222244029459e-13,1.5795060278860279e-13,5.3089983093128386e-16,4.9177390906947423e-17
6.8959595443428346e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.449485190954303,0.11589172684677265,0.022772739562105362,0.0,7.0711123261995671e-13,1.6801796592563294e-06,5.174366287473802e-08,7.7323834221855192e-10,1.3647873931441024e-21,6.0880324360002575e-05,1.965086196921904e-19,5.5482207171601836e-05,2.3507683137014802e-14,2.2179982147005694e-17,3.9426647096593167e-16,3.1440787062021179e-18,7.7940003648733475e-13,1.1649176829720301e-13,0.0027160655408010538,9.7603776415849589e-05,7.1558299148048508e-06,4.3931300918928951e-11,3.4461692134848589e-10,2.0438607875837943e-09,9.4226679367054921e-13,1.4019219810779265e-09,1.2362287472093255e-06,7.0040480944363258e-12,2.0971994691785399e-08,1.7797299872520682e-13,1.6229531686981216e-13,5.4355648911519491e-16,5.0827851009866115e-17
6.9481098314998805e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44946783681545244,0.11587473491278356,0.022772372868756285,0.0,7.298427639054851e-13,1.7059873111352884e-06,5.3157480190075661e-08,7.9083062260001253e-10,1.4275447252626196e-21,6.1340581668546017e-05,2.041792805525696e-19,5.5865008178448947e-05,2.4060505624529751e-14,2.3126857789757813e-17,4.0859824723758896e-16,3.2529124268571261e-18,8.0100501068776853e-13,1.2012574906241285e-13,0.0027325805473763223,9.8335743007967719e-05,7.2473890657218668e-06,4.4825673747453926e-11,3.4721890654993996e-10,2.0566069714032523e-09,9.4832039310243629e-13,1.4372664626534627e-09,1.2513989863075286e-06,7.1456222885026803e-12,2.1359150770104777e-08,1.835733694441905e-13,1.667265196114404e-13,5.5643359808407853e-16,5.2520786849822735e-17
7.000260118656926e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44945053442922878,0.11585779507105627,0.022772006209584032,0.0,7.531570342500828e-13,1.7320134401043353e-06,5.4599275830953856e-08,8.0868641641271983e-10,1.4926998647134619e-21,6.1800833645076796e-05,2.1208787024423169e-19,5.6247314426530323e-05,2.4621997292089925e-14,2.4106880929289588e-17,4.2333476526632846e-16,3.3646836923544317e-18,8.2304381511901879e-13,1.2384441034392473e-13,0.0027490433638050417,9.9067613254212703e-05,7.3394033757941269e-06,4.5731271881647461e-11,3.4982077813367989e-10,2.0693529165620325e-09,9.5438031275975874e-13,1.473229652420042e-09,1.2666433161128761e-06,7.2890020310533898e-12,2.1750290848519089e-08,1.8930538154728885e-13,1.7124527338937194e-13,5.6953366389212023e-16,5.425694543745343e-17
7.052410405813972e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44943328363446683,0.11584090715695954,0.022771639584501752,0.0,7.7706533235569246e-13,1.7582589301402566e-06,5.6069391946597792e-08,8.2680764244259806e-10,1.560326146253143e-21,6.2261080226254316e-05,2.2023988948768049e-19,5.662912705410033e-05,2.5192227367286132e-14,2.512095834154604e-17,4.3848415268701868e-16,3.4794496266754211e-18,8.4552177121557936e-13,1.2764906799601935e-13,0.0027654541547857039,9.9799386986067077e-05,7.4318698179201828e-06,4.6648138204754246e-11,3.524225357526251e-10,2.0820986214059851e-09,9.6044669320133623e-13,1.5098171020458143e-09,1.2819613811557979e-06,7.4341962678348341e-12,2.2145427299727824e-08,1.9517109844591927e-13,1.7585264496806277e-13,5.8285920418693636e-16,5.6037079906454818e-17
7.104560692971018e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44941608427054308,0.11582407100638324,0.022771272993422857,0.0,8.0157909321111686e-13,1.7847246761271517e-06,5.7568172101444449e-08,8.4519621855952292e-10,1.6304985957397474e-21,6.2721321348890827e-05,2.2864092332542401e-19,5.7010447195138496e-05,2.5771265108729806e-14,2.6170014605975961e-17,4.5405463148269731e-16,3.5972680309439938e-18,8.6844421869822729e-13,1.3154104828490445e-13,0.002781813084495508,0.00010053106403304296,7.5247853473932747e-06,4.7576314913738786e-11,3.5502417906054905e-10,2.0948440842823332e-09,9.665196767031027e-13,1.5470343400664427e-09,1.2973528245918904e-06,7.5812138851173349e-12,2.2544572650875387e-08,2.011726000202683e-13,1.8054970545566284e-13,5.9641274801451851e-16,5.7861949458021224e-17
7.156710980128064e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44939893617737459,0.11580728645573678,0.022770906436261069,0.0,8.267098987572762e-13,1.8114115837819062e-06,5.9095961260800597e-08,8.6385406171665833e-10,1.7032939561699835e-21,6.3181556949949949e-05,2.3729664176450549e-19,5.7391275979349108e-05,2.6359179805805205e-14,2.7254992310818046e-17,4.7005451813829042e-16,3.7181973859063097e-18,8.9181651523012944e-13,1.3552168789330651e-13,0.002798120316592019,0.00010126264422269854,7.6181469020460414e-06,4.8515843516113548e-11,3.5762570771207147e-10,2.1075893035396621e-09,9.7259940725029681e-13,1.5848868710027305e-09,1.3128172882170183e-06,7.7300637094151378e-12,2.2947739585453507e-08,2.0731198262662724e-13,1.8533753025902471e-13,6.1019683562009182e-16,5.9732319303838781e-17
7.20886126728511e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44938183919541702,0.11579055334194727,0.022770539912930366,0.0,8.5246947853480539e-13,1.838320569577679e-06,6.0653105776461409e-08,8.8278308794979319e-10,1.7787907138826149e-21,6.3641786966545216e-05,2.4621280041891426e-19,5.7771614532160517e-05,2.6956040778422527e-14,2.8376852258711366e-17,4.864922237869776e-16,3.8422968543808058e-18,9.1564403607157705e-13,1.3959233392502566e-13,0.0028143760142148254,0.00010199412738065421,7.7119514023993198e-06,4.9466764826835637e-11,3.6022712136264983e-10,2.1203342775279082e-09,9.7868603052904189e-13,1.6233801744814178e-09,1.328354412482451e-06,7.8807545072101946e-12,2.335494094510364e-08,2.1359135910466868e-13,1.9021719903860037e-13,6.242140182449185e-16,6.1648960607660754e-17
7.261011554442156e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44936479316566225,0.11577387150245809,0.022770173423344996,0.0,8.7886971031370662e-13,1.8654525606654079e-06,6.2239953372290788e-08,9.0198521237668591e-10,1.8570691249255392e-21,6.4102011335938539e-05,2.5539524115187557e-19,5.8151463974724884e-05,2.7561917376771988e-14,2.9536573672610331e-17,5.0337625434921814e-16,3.9696262836784172e-18,9.3993217373337752e-13,1.4375434390945386e-13,0.0028305803399871895,0.00010272551333060913,7.8061957518150459e-06,5.0429118965273409e-11,3.6282841966857062e-10,2.1330790045983528e-09,9.8477969391733403e-13,1.6625197043593505e-09,1.3439638365100333e-06,8.0332949846797225e-12,2.3766189731321259e-08,2.2001285878466365e-13,1.9518979566322822e-13,6.38466857919056e-16,6.3612650425462802e-17
7.313161841599202e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44934779792963714,0.11575724077522705,0.022769806967419495,0.0,9.0592262070477121e-13,1.89280849479334e-06,6.3856853129764478e-08,9.2146234919640734e-10,1.9382112415836737e-21,6.4562229995538751e-05,2.6484989271801309e-19,5.8530825423917683e-05,2.8176878981078751e-14,3.0735154401984274e-17,5.2071521066445506e-16,4.1002462079930136e-18,9.6468633762893891e-13,1.4800908580605509e-13,0.0028467334560176917,0.00010345680189435737,7.9008768366532329e-06,5.140294535224367e-11,3.6542960228694132e-10,2.145823483103607e-09,9.9088054647541838e-13,1.7023108878511886e-09,1.3596451981073937e-06,8.1876937874275861e-12,2.4181499107063575e-08,2.2657862749464046e-13,2.0025640816481514e-13,6.5295792725017312e-16,6.5624171644187713e-17
7.365312128756248e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44933085332940148,0.11574066099872493,0.022769440545068659,0.0,9.3364038575249823e-13,1.9203893202246061e-06,6.5504155473476034e-08,9.4121641168868789e-10,2.02230093906477e-21,6.5022442882899979e-05,2.7458277140538375e-19,5.8909699992337445e-05,2.8800995001358846e-14,3.1973611129281745e-17,5.3851778861550457e-16,4.2342178507619587e-18,9.8991195372509044e-13,1.5235793800880997e-13,0.0028628355239018765,0.00010418799289180455,7.9959915264329653e-06,5.2388282707121373e-11,3.6803066887568144e-10,2.1585677113976038e-09,9.9698873893555828e-13,1.7427591246608489e-09,1.375398133783182e-06,8.3439595002195002e-12,2.4600882398262377e-08,2.3329082756748489e-13,2.0541812869291298e-13,6.6768980920841599e-16,6.7684312919111899e-17
7.417462415913294e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44931395920754591,0.11572413201193363,0.022769074156207568,0.0,9.6203533150923442e-13,1.9481959956528335e-06,6.7182212156607446e-08,9.6124931221326875e-10,2.1094239423401993e-21,6.5482649935720363e-05,2.8459998167737751e-19,5.9288088788305551e-05,2.9434334877175868e-14,3.3252979576639446e-17,5.5679277924565808e-16,4.3716031269967989e-18,1.0156144641916598e-12,1.5680228935062245e-13,0.0028788867047238797,0.00010491908614098419,8.0915366739974269e-06,5.3385169045022386e-11,3.7063161909351471e-10,2.1713116878355863e-09,1.0031044236912068e-12,1.783869786116878e-09,1.3912222787623439e-06,8.5021006467220923e-12,2.5024353095243686e-08,2.4015163784798124e-13,2.1067605346919396e-13,6.8266509690743007e-16,6.9793868609808905e-17
7.46961270307034e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44929711540719086,0.11570765365434479,0.022768707800751565,0.0,9.9111993459026404e-13,1.976229490115821e-06,6.8891376246364686e-08,9.8156296220925324e-10,2.1996678531376438e-21,6.5942851091840355e-05,2.949077168144809e-19,5.966599291586613e-05,3.0076968077398759e-14,3.4574314712816241e-17,5.7554906886850212e-16,4.5124646455840382e-18,1.0417993270498601e-12,1.6134353910769097e-13,0.0028948871590580628,0.00010565008145807417,8.1875091156829238e-06,5.4393641674060667e-11,3.7323245259996026e-10,2.1840554107740996e-09,1.009227754785564e-12,1.8256482143119158e-09,1.4071172670014216e-06,8.6621256892457424e-12,2.5451924854055622e-08,2.4716325369979726e-13,2.1603128274182836e-13,6.9788639338153702e-16,7.1953638714769424e-17
7.521762990227386e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44928032177198363,0.115691225765958,0.022768341478616266,0.0,1.020906822709595e-12,2.0044907829072873e-06,7.0632002109379112e-08,1.002159272194462e-09,2.2931221770826392e-21,6.6403046289241382e-05,3.0551225955590064e-19,6.0043413474785945e-05,3.0728964099960177e-14,3.5938690960331637e-17,5.9479563917047905e-16,4.6568657115559589e-18,1.0684720158195099e-12,1.6598309700384233e-13,0.0029108370469706386,0.00010638097865741328,8.2839056714918665e-06,5.5413737192681195e-11,3.7583316905532468e-10,2.1967988785709777e-09,1.0153588878995302e-12,1.8680997212464679e-09,1.4230827312038898e-06,8.8240430284913615e-12,2.5883611497706154e-08,2.5432788701240882e-13,2.2148492073976448e-13,7.1335631135916227e-16,7.4164428804633656e-17
7.573913277384431e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44926357814609763,0.1156748481872792,0.022767975189717557,0.0,1.0514087751961708e-12,2.0329808634866873e-06,7.2404445397075603e-08,1.0230401517647926e-09,2.3898783509857179e-21,6.6863235466044368e-05,3.1641998274104253e-19,6.0420351560554473e-05,3.1390392471616066e-14,3.7347202402789395e-17,6.1454156730620255e-16,4.8048703283314674e-18,1.095638019165132e-12,1.7072238321483003e-13,0.0029267365280212874,0.00010711177755151769,8.3807231452696509e-06,5.6445491487069068e-11,3.7843376812069362e-10,2.2095420895853379e-09,1.0214979803390539e-12,1.911229587977135e-09,1.4391183028355159e-06,8.9878610033009472e-12,2.6319427017312139e-08,2.6164776620796823e-13,2.2703807562691557e-13,7.2907747303255484e-16,7.642704995412142e-17
7.626063564541477e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44924688437422966,0.11565852075931916,0.022767608933971582,0.0,1.0826387234902625e-12,2.0617007313871359e-06,7.4209063031008476e-08,1.0442075095935765e-09,2.4900297702719973e-21,6.7323418560508063e-05,3.2763734995084318e-19,6.0796808264383996e-05,3.2061322747705779e-14,3.8800962992365638e-17,6.3479602598654443e-16,4.9565431999269268e-18,1.123302840540967e-12,1.7556282837259572e-13,0.0029425857612647706,0.00010784247795109761,8.4779583248855086e-06,5.7488939728636856e-11,3.8103424945792284e-10,2.2222850421775621e-09,1.0276451910218709e-12,1.9550430637695252e-09,1.4552236121397545e-06,9.1535878904120934e-12,2.6759385573161171e-08,2.6912513624811516e-13,2.3269185945625576e-13,7.4505250982383039e-16,7.8742318672586466e-17
7.678213851698523e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44923024030159869,0.11564224332359177,0.022767242711294773,0.0,1.1146097516197928e-12,2.0906513961214264e-06,7.6046213188165653e-08,1.0656632534309465e-09,2.593671816549798e-21,6.7783595511027844e-05,3.3917091614895014e-19,6.1172784673209794e-05,3.2741824511913369e-14,4.0301106757441989e-17,6.555682835595134e-16,5.1119497331369685e-18,1.1514719978349376e-12,1.8050587356949516e-13,0.0029583849052525458,0.00010857307966507371,8.5756079824171629e-06,5.8544116371590259e-11,3.8363461272963094e-10,2.2350277347092959e-09,1.0338006804636417e-12,1.9995453652559943e-09,1.4713982881531596e-06,9.3212319042162738e-12,2.7203501495687575e-08,2.7676225864072935e-13,2.3844738812382693e-13,7.6128406214746356e-16,8.1111056833299871e-17
7.730364138855569e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44921364577394379,0.11562601572211242,0.022766876521603814,0.0,1.1473350966563441e-12,2.1198338770861805e-06,7.7916255286242271e-08,1.0874092901031962e-09,2.7009018853149961e-21,6.8243766256134095e-05,3.5102732832274781e-19,6.1548281869690458e-05,3.3431967376029352e-14,4.1848788010363289e-17,6.7686770408393923e-16,5.2711560396852348e-18,1.1801510230116066e-12,1.8555297036248783e-13,0.0029741341180343599,0.00010930358250059388,8.6736688743393621e-06,5.9611055150573907e-11,3.8623485759919089e-10,2.2477701655434326e-09,1.0399646107634801e-12,2.0447416755984257e-09,1.487641958720834e-06,9.4908011965211318e-12,2.7651789286363996e-08,2.8456141144662725e-13,2.4430578132266051e-13,7.7777477916919471e-16,8.3534091601399041e-17
7.782514426012615e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44919710063752233,0.11560983779739659,0.022766510364815657,0.0,1.1808281491506205e-12,2.1492492034641164e-06,7.9819549968884395e-08,1.1094475255121528e-09,2.8118194137875815e-21,6.8703930734490749e-05,3.6321332612422489e-19,6.1923300932208335e-05,3.4131820979713668e-14,4.3445181555299926e-17,6.9870374739598337e-16,5.4342289383450379e-18,1.2093454617541621e-12,1.9070558077729122e-13,0.0029898335571598585,0.00011003398626304977,8.7721377417161992e-06,6.0689789078397633e-11,3.8883498373072151e-10,2.2605123330441019e-09,1.0461371455888821e-12,2.0906371436562188e-09,1.5039542505118969e-06,9.6623038563165684e-12,2.8104263618509923e-08,2.9252488928620136e-13,2.5026816249661484e-13,7.94527318561515e-16,8.6012255360576331e-17
7.834664713169661e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44918060473910815,0.11559370939245799,0.022766144240847514,0.0,1.2151024535471235e-12,2.1788984141244829e-06,8.1756459090903832e-08,1.1317798646345443e-09,2.9265259088769608e-21,6.9164088884893807e-05,3.7573574251067968e-19,6.2297842934869966e-05,3.4841454990259186e-14,4.5091482896194963e-17,7.2108596916849385e-16,5.601235957029923e-18,1.2390608731054804e-12,1.9596517731249901e-13,0.0030054833796801703,0.00011076429075609335,8.871011310397211e-06,6.1780350443844774e-11,3.9143499078907846e-10,2.2732542355766662e-09,1.0523184501600492e-12,2.1372368831596725e-09,1.5203347890349746e-06,9.8357479095447817e-12,2.8560939338018464e-08,3.0065500334600257e-13,2.5633565879413247e-13,8.1154434625570196e-16,8.8546385638474165e-17
7.886815000326707e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44916415792598974,0.11557763035080718,0.022765778149616864,0.0,1.2501717085778222e-12,2.208782557521647e-06,8.3727345703464608e-08,1.1544082115213742e-09,3.0451249752723644e-21,6.9624240646269916e-05,3.8860150438526144e-19,6.26719089475066e-05,3.5560939102356239e-14,4.6788908444775693e-17,7.440240209632231e-16,5.7722453348540874e-18,1.2693028291082925e-12,2.0133324294366378e-13,0.0030210837421495037,0.00011149449578165386,8.9702862912172113e-06,6.2882770809563543e-11,3.9403487843984773e-10,2.2859958715077002e-09,1.0585086912336147e-12,2.1845459718889487e-09,1.5367831986537189e-06,1.0011141318874191e-11,2.9021831464002682e-08,3.0895408138526639e-13,2.6250940102191906e-13,8.2882853619054254e-16,9.1137325030852105e-17
7.938965287483753e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44914776004596862,0.11556160051644992,0.022765412091041458,0.0,1.2860497676345944e-12,2.2389026915918685e-06,8.5732574039242488e-08,1.177334469297292e-09,3.1677223436547501e-21,7.0084385957674961e-05,4.0181763323734096e-19,6.3045500035674993e-05,3.6290343037857798e-14,4.8538695728609752e-17,7.6752765027592717e-16,5.9473260241626589e-18,1.3000769144445099e-12,2.0681127112734465e-13,0.0030366348006267197,0.00011222460113995414,9.0699593801998041e-06,6.399708101004134e-11,3.9663464634933653e-10,2.2987372392049888e-09,1.0647080370857734e-12,2.2325694508587811e-09,1.5532991026023435e-06,1.0188491983477301e-11,2.9486955189362732e-08,3.1742446774238327e-13,2.6879052359854719e-13,8.4638257005777429e-16,9.3785921124490306e-17
7.991115574640799e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44913141094735703,0.11554561973388561,0.022765046065039297,0.0,1.3227506391202236e-12,2.269259883648266e-06,8.7772509497557682e-08,1.2005605401599752e-09,3.2944258990264389e-21,7.0544524758292559e-05,4.1539124578271109e-19,6.341861726065815e-05,3.7029736545545542e-14,5.0342103599185855e-17,7.9160670057436761e-16,6.1265476925318188e-18,1.3313887260737379e-12,2.1240076580511913e-13,0.0030521367106769201,0.00011295460662952762,9.1700272587645682e-06,6.5123311149664563e-11,3.9923429418456518e-10,2.3114783370375159e-09,1.0709166574948082e-12,2.2813123235091382e-09,1.5698821230011842e-06,1.0367807738812461e-11,2.995632588127503e-08,3.2606852334131193e-13,2.7518016450798552e-13,8.6420913704427294e-16,9.6493026418891029e-17
8.043265861797845e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44911511047897668,0.11552968784810563,0.022764680071528647,0.0,1.3602884867777467e-12,2.2998552102740034e-06,8.9847518629482325e-08,1.2240883253795059e-09,3.4253457091547374e-21,7.1004656987432542e-05,4.2932955460360958e-19,6.3791261679466208e-05,3.7779189400896725e-14,5.220041243999878e-17,8.1627111132923491e-16,6.3099807247387179e-18,1.3632438728710287e-12,2.1810324140756017e-13,0.0030675896273730128,0.0001136845120472349,9.2704865939378751e-06,6.6261490600863603e-11,4.0183382161325909e-10,2.3242191633754483e-09,1.0771347237230338e-12,2.3307795549019877e-09,1.5865318808722764e-06,1.0549096356409572e-11,3.0429959081604787e-08,3.3488862569793729e-13,2.8167946525305939e-13,8.8231093357121095e-16,9.9259498246760583e-17
8.09541614895489e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44909885849015668,0.11551380470459192,0.022764314110428032,0.0,1.3986776299979431e-12,2.3306897572137085e-06,9.1957969122923091e-08,1.2479197252977508e-09,3.5605940531256695e-21,7.1464782584529602e-05,4.4363986878856477e-19,6.4163434344837402e-05,3.8538771405851713e-14,5.4114924374619061e-17,8.4153091803801341e-16,6.4976962247012165e-18,1.3956479752639105e-12,2.2392022285817792e-13,0.003082993705297285,0.00011441431718828053,9.371334038567249e-06,6.7411648002344266e-11,4.0443322830384018e-10,2.3369597165901301e-09,1.0833624084981395e-12,2.3809760709243556e-09,1.6032479961549528e-06,1.0732365543659711e-11,3.090787050724292e-08,3.4388716892637278e-13,2.8828957080884334e-13,9.0069066302999731e-16,1.0208619869332053e-16
8.147566436111936e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44908265483073168,0.1154979701493153,0.022763948181656241,0.0,1.437932544104777e-12,2.3617646192631368e-06,9.4104229787679817e-08,1.2720566393277478e-09,3.700285450003938e-21,7.1924901489141919e-05,4.5832959457205637e-19,6.453513630523929e-05,3.9308552388582495e-14,5.6086963474726933e-17,8.6739625224180862e-16,6.6897660173873927e-18,1.4286066648687343e-12,2.2985324557732637e-13,0.0030983490985429596,0.00011514402184622973,9.4725662315392921e-06,6.8573811257406714e-11,4.0703251392542003e-10,2.3496999950540719e-09,1.0895998859939536e-12,2.4319067574978653e-09,1.6200300877214592e-06,1.0917622943608693e-11,3.1390076050368599e-08,3.5306656374520698e-13,2.9501162957598678e-13,9.1935103551535972e-16,1.0497399451442917e-16
8.199716723268982e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44906649935103993,0.11548218402873402,0.022763582285132308,0.0,1.4780678606185956e-12,2.3930809001571159e-06,9.6286670540481375e-08,1.2965009659530904e-09,3.8445366875950887e-21,7.2385013640949528e-05,4.7340623597399307e-19,6.4906368604869777e-05,4.0088602203261683e-14,5.8117875968090974e-17,8.9387734153515855e-16,6.8862626506948314e-18,1.4621255841263869e-12,2.3590385548607577e-13,0.003113655960715759,0.00011587362581302532,9.5741797980010947e-06,6.974800753235258e-11,4.0963167814779015e-10,2.3624399971409383e-09,1.0958473318106207e-12,2.4835764597949082e-09,1.6368777733925853e-06,1.1104876134754605e-11,3.1876591778638584e-08,3.6242923748369506e-13,3.0184679333397853e-13,9.3829476755542639e-16,1.079237570535702e-16
8.251867010426028e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44905039190192203,0.11546644618979202,0.022763216420775535,0.0,1.5190983674969075e-12,2.4246397124557737e-06,9.8505662389999195e-08,1.3212546027273152e-09,3.993466851305927e-21,7.284511897975305e-05,4.888773954389981e-19,6.5277132283658615e-05,4.0878990729832574e-14,6.0209030446471173e-17,9.2098450956885005e-16,7.0872593972996807e-18,1.4962103859374101e-12,2.4207360901004978e-13,0.0031289144449354561,0.00011660312887900424,9.6761713495850913e-06,7.0934263254980666e-11,4.1223072064141511e-10,2.3751797212255376e-09,1.1021049229541955e-12,2.5359899814616376e-09,1.6537906699533132e-06,1.129413263084924e-11,3.2367433935304531e-08,3.7197763408789471e-13,3.0879621719435124e-13,9.5752458183897498e-16,1.1093636215769881e-16
8.304017297583074e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44903433233471834,0.11545075647991764,0.022762850588505478,0.0,1.5610390093525513e-12,2.4564421774290712e-06,1.0076157742183955e-07,1.3463194462732916e-09,4.1471973530990137e-21,7.3305217445472195e-05,5.04750774475503e-19,6.5647428377268787e-05,4.1679787873779717e-14,6.2361818073426761e-17,9.4872817604576082e-16,7.2928302564754538e-18,1.5308667332965675e-12,2.4836407308322824e-13,0.0031441247038374179,0.00011733253083291465,9.7785374846373267e-06,7.213260411317293e-11,4.1482964107742436e-10,2.3879191656838141e-09,1.1083728378156672e-12,2.5891520838479582e-09,1.6707683931684799e-06,1.1485399880703522e-11,3.2862618939259137e-08,3.8171421412674716e-13,3.1586105955382746e-13,9.770432069399277e-16,1.140126900919719e-16
8.35616758474012e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.449018320501268,0.11543511474702192,0.022762484788241957,0.0,1.6039048876490994e-12,2.4884894249396858e-06,1.0305478878351537e-07,1.3716973922826131e-09,4.3058519605371375e-21,7.376530897814439e-05,5.2103417429464624e-19,6.6017257917098013e-05,4.2491063565900328e-14,6.457765279200867e-17,9.7711885670974951e-16,7.503049955881559e-18,1.5661002989269062e-12,2.5477682515171488e-13,0.0031592868895741534,0.00011806183146193247,9.881274788449081e-06,7.3343055053570764e-11,4.174284391276041e-10,2.4006583288928341e-09,1.1146512561494085e-12,2.6430674852446783e-09,1.6878105577984537e-06,1.1678685267996869e-11,3.3362163385012527e-08,3.9164145479810412e-13,3.2304248204741152e-13,9.9685337703914509e-16,1.1715362545339261e-16
