Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
8.101740733489299e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33723419365994484,0.11835230916581714,0.022813722383086463,0.0,2.1480509754523494e-14,1.1696893915019909e-13,6.5371150613353853e-12,9.6782378934921613e-17,2.8309851274658075e-34,2.8373141301955922e-10,1.186283844360461e-36,8.1962200884314544e-11,1.3740515394194848e-25,2.144802932309041e-17,6.5053623028898038e-26,2.2115682407304256e-27,1.2236599539729919e-13,2.7573036740136113e-27,0.00031765033605334829,1.569060098178612e-05,9.374472981542731e-10,1.2269185077944773e-11,1.1949904602146245e-16,2.2352925002696861e-08,6.4908073576820128e-14,1.1571099082141384e-12,5.2991532725304478e-09,3.567529233047641e-15,5.3639568509553303e-18
8.159243754172479e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33723189123723246,0.11835011816367791,0.022813666764638675,0.0,2.1898189545948101e-14,1.1930162825913618e-13,6.6902333310306634e-12,9.7734909900665886e-17,2.9483467436944601e-34,2.860586061066704e-10,1.2269139719964494e-36,8.2541262280867508e-11,1.3985378281835485e-25,2.1868201936104187e-17,6.7270399945064793e-26,2.2802325868991119e-27,1.2462830023729595e-13,2.8287261890579632e-27,0.00031984128907369658,1.5801837572401308e-05,9.3825590969293877e-10,1.2418285561857873e-11,1.2096323726431948e-16,2.2539238723175575e-08,6.4964055095030417e-14,1.1754033366402204e-12,5.3449648100164529e-09,3.6240351775190156e-15,5.4900749139383849e-18
8.216746774855658e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33722958969558642,0.11834792804096457,0.022813611147085838,0.0,2.2321444746136787e-14,1.2166622379017878e-13,6.8457615461845189e-12,9.8689083546059204e-17,3.0696909095521558e-34,2.8838725312501812e-10,1.2686030806265964e-36,8.312028797548188e-11,1.4232586748462473e-25,2.2293831875678748e-17,6.9546281864014235e-26,2.350497875292116e-27,1.2691798806962793e-13,2.901416307321401e-27,0.00032203136262900844,1.5913072369759523e-05,9.3906292599579224e-10,1.2568309853189239e-11,1.2243671894945216e-16,2.2725708326054193e-08,6.5019926164051423e-14,1.1938658800545932e-12,5.3908130638502419e-09,3.6810078465070468e-15,5.6181849482838478e-18
8.274249795538838e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33722728903465277,0.1183457387973238,0.022813555530427639,0.0,2.2750319416445308e-14,1.2406296972840815e-13,7.0037193949096525e-12,9.9644898128880736e-17,3.1951233411132129e-34,2.907173511482612e-10,1.3113701605690575e-36,8.3699277997421396e-11,1.4482143880170213e-25,2.2724958715344721e-17,7.1882416096413809e-26,2.4223891696185784e-27,1.2923522763911533e-13,2.9753861214536832e-27,0.00032422055707259433,1.6024305374442511e-05,9.3986842463722288e-10,1.2719258965851268e-11,1.2391950451427491e-16,2.2912333577017952e-08,6.5075692155686816e-14,1.2124978738927167e-12,5.4366979372953551e-09,3.7384476195657765e-15,5.7483032655316836e-18
8.331752816222018e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33722498925407818,0.11834355043240245,0.02281349991466378,0.0,2.3184857782480057e-14,1.2649211057789588e-13,7.1641265842628874e-12,1.0060235205326836e-16,3.3247517958822529e-34,2.9304889739164512e-10,1.3552343908271584e-36,8.4278232375913954e-11,1.4734052757225918e-25,2.3161622154058082e-17,7.4279964158976914e-26,2.495931736722747e-27,1.3158018787081121e-13,3.0506477399916727e-27,0.00032640887275762261,1.6135536587031708e-05,9.4067247932881025e-10,1.2871133915255002e-11,1.2541160743590267e-16,2.3099114252944252e-08,6.513135817481721e-14,1.2312996277414036e-12,5.4826193373448212e-09,3.7963550570528189e-15,5.8804461926927736e-18
8.389255836905197e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33722269035350938,0.11834136294584748,0.02281344429979397,0.0,2.3625104234575925e-14,1.2895389136276659e-13,7.327002840586989e-12,1.0156144386172783e-16,3.4586860999318748e-34,2.9538188920412338e-10,1.4002151396094455e-36,8.4857151140153239e-11,1.498831645448713e-25,2.360386201593016e-17,7.6740101862551416e-26,2.5711510467836599e-27,1.3395303787029427e-13,3.1272132873264382e-27,0.00032859631003711893,1.6246766008108296e-05,9.4147516013434477e-10,1.3023935718428674e-11,1.2691304123122878e-16,2.3286050141135125e-08,6.5186929072495789e-14,1.250271571249221e-12,5.528577174368057e-09,3.8547305916944552e-15,6.0146300722598064e-18
8.446758857588377e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33722039233259293,0.11833917633730602,0.022813388685817896,0.0,2.4071103328232753e-14,1.314485576281444e-13,7.4923679092436075e-12,1.0252217222840786e-16,3.5970381726391005e-34,2.9771632406173777e-10,1.4463319648012917e-36,8.5436034319300236e-11,1.524493804175305e-25,2.4051718250000692e-17,7.9264019391768345e-26,2.6480727734963128e-27,1.363539469239451e-13,3.2050949036762131e-27,0.00033078286926396713,1.6357993638253196e-05,9.4227653365051413e-10,1.3177665393976944e-11,1.2842381945594763e-16,2.347314103903502e-08,6.5242409461053047e-14,1.2694140141782162e-12,5.5745713621767051e-09,3.913574825464367e-15,6.1508712622459492e-18
8.561764898954736e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337215798928305,0.11833480575285277,0.022813277460545765,0.0,2.4980538491581174e-14,1.3653753139311078e-13,7.8306435617143609e-12,1.0444853394212673e-16,3.8874539715067457e-34,3.0238951340368673e-10,1.5420530281890243e-36,8.6593694038807277e-11,1.5765267142772953e-25,2.4964440254031693e-17,8.4508027182003098e-26,2.8071271907149262e-27,1.4124062024538969e-13,3.3648549832393475e-27,0.00033515335497054171,1.6580443528070218e-05,9.4387560918415956e-10,1.348791244349359e-11,1.3147346360241427e-16,2.3847787099743074e-08,6.5353116047146986e-14,1.3082119376677576e-12,5.6666684604380149e-09,4.0326712188237097e-15,6.4295910832603541e-18
8.661796336170864e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33721180647577959,0.11833100710210816,0.022813180720498944,0.0,2.5790695529469651e-14,1.4107318679500336e-13,8.1331560632813813e-12,1.0612938260373773e-16,4.1555266868280373e-34,3.0645889233940632e-10,1.6291947898877282e-36,8.7600502762510862e-11,1.6225544124330248e-25,2.5776968480030422e-17,8.9288239029943726e-26,2.9512561757328721e-27,1.4558388825035548e-13,3.5082092363403807e-27,0.00033895191969869306,1.6773923041061364e-05,9.4526279145921435e-10,1.3760790858462131e-11,1.3415654586910896e-16,2.417415403155094e-08,6.5449152918060193e-14,1.3425161338170959e-12,5.7468913400615319e-09,4.137789591191422e-15,6.6788666456913942e-18
8.761827773386991e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33720781668016092,0.11832721110331638,0.022813083983152415,0.0,2.6618906946123273e-14,1.457119024656789e-13,8.4434841117781733e-12,1.0781516964787652e-16,4.4386631627833345e-34,3.1053260669274141e-10,1.7200629627824883e-36,8.8607204217077622e-11,1.6693000303636971e-25,2.6607070905186377e-17,9.4279135949429119e-26,3.1009136732637058e-27,1.5001450299502827e-13,3.6557209044636496e-27,0.00034274783235558313,1.6967397142729556e-05,9.4664684369228633e-10,1.4036491829097669e-11,1.3686810183999057e-16,2.4500987514765366e-08,6.5544973094617667e-14,1.3773414745286976e-12,5.8272231096911958e-09,4.2443334907263124e-15,6.9346032230934995e-18
8.861859210603119e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33720382953959399,0.11832341775462431,0.022812987248504588,0.0,2.746541265534167e-14,1.5045498787682215e-13,8.7617322722426675e-12,1.0950589166347198e-16,4.7375228120850609e-34,3.1461064661161997e-10,1.8147666599673279e-36,8.9613798555101066e-11,1.7167651712977275e-25,2.7454961826740644e-17,9.9487454888955645e-26,3.256241402822067e-27,1.5453336149053395e-13,3.8074544034110907e-27,0.00034654109479431488,1.7160865836124126e-05,9.4802802277086413e-10,1.431502075984136e-11,1.3960820405978722e-16,2.4828286753617172e-08,6.5640594365405589e-14,1.4126899195370325e-12,5.9076634049677028e-09,4.3523054978259482e-15,7.1968874295414659e-18
8.961890647819246e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33719984505222472,0.11831962705418023,0.022812890516553899,0.0,2.8330454113583044e-14,1.5530375733124684e-13,9.0880052866847072e-12,1.1120154606784145e-16,5.0527859958748379e-34,3.1869300303833085e-10,1.9134167648945727e-36,9.0620285928952349e-11,1.7649514357997765e-25,2.8320856672722552e-17,1.0492007000783331e-25,3.4173829604324038e-27,1.5914136241985044e-13,3.9634742925374105e-27,0.00035033170886669213,1.7354329124291931e-05,9.4940656391560058e-10,1.4596383065358593e-11,1.4237692539540097e-16,2.515605101508114e-08,6.5736033019948469e-14,1.4485633270821163e-12,5.9882118823417008e-09,4.4617083486858311e-15,7.4658060224161214e-18
9.061922085035374e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33719586321620032,0.11831583900013355,0.022812793787298752,0.0,2.9214274326636355e-14,1.6025952997521943e-13,9.4224080744430148e-12,1.1290213104042668e-16,5.3851544329378737e-34,3.2277966764495406e-10,2.0161259389217295e-36,9.1626666490793437e-11,1.8138604221160858e-25,2.920497199952012e-17,1.1058399392611968e-25,3.5844838215092334e-27,1.6383940614075263e-13,4.1238452745378282e-27,0.000354119676423221,1.7547787010277355e-05,9.5078268244251902e-10,1.4880584169808185e-11,1.4517433903019716e-16,2.5484279623680753e-08,6.5831303969534369e-14,1.4849635566175241e-12,6.0688682172730944e-09,4.5725447925946573e-15,7.7414459025855823e-18
9.161953522251501e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33719188402966921,0.11831205359063515,0.022812697060737581,0.0,3.0117117856585021e-14,1.6532362981097271e-13,9.7650457325320702e-12,1.1460764545870293e-16,5.7353516324439826e-34,3.2687063277099037e-10,2.1230086292452481e-36,9.2632940392590606e-11,1.8634937265084628e-25,3.0107525489518846e-17,1.164863790342221e-25,3.7576913438802714e-27,1.6862839468866533e-13,4.2886321952543979e-27,0.00035790499931311032,1.7741239497122307e-05,9.5215657546517214e-10,1.5167629506191052e-11,1.4800051845822956e-16,2.5812971956468415e-08,6.5926420863817513e-14,1.5218925695221977e-12,6.1496321024902295e-09,4.6848174337421502e-15,8.023894114562657e-18
9.303479705859208e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33718625873112396,0.11830670244269796,0.022812560214947934,0.0,3.1427451992611481e-14,1.7267604080755752e-13,1.0264087391976742e-11,1.1702905633133848e-16,6.262727305801374e-34,3.326659328475137e-10,2.281583930468014e-36,9.405645196462587e-11,1.9349561975692592e-25,3.1416396467242386e-17,1.2525873863198056e-25,4.013470658073294e-27,1.7556105256494194e-13,4.529445520076698e-27,0.00036325602451285014,1.8014930157988028e-05,9.5409692835120117e-10,1.5578615420260408e-11,1.520483284008726e-16,2.6278802530628061e-08,6.6060754756275082e-14,1.5750473418583089e-12,6.2640813858903007e-09,4.8461213423823336e-15,8.4353066421301255e-18
9.445005889466915e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33718063872714971,0.11830135657944467,0.022812423374543221,0.0,3.2777060583102195e-14,1.8025173207513738e-13,1.0780122361184744e-11,1.1946033427347433e-16,6.8294769956207163e-34,3.3846980922703307e-10,2.4490817333844601e-36,9.54797507675309e-11,2.0078762442338326e-25,3.2763236929525719e-17,1.3454419339908139e-25,4.2822018998090654e-27,1.8268012974346842e-13,4.7794129141828264e-27,0.00036860176479177475,1.8288610026037824e-05,9.5603364421582995e-10,1.5995320983693281e-11,1.5615407685868849e-16,2.6745558724391141e-08,6.6194836909019435e-14,1.6292697822300457e-12,6.3787445971602708e-09,5.0103131233855782e-15,8.8607694203946164e-18
9.586532073074622e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33717502401251559,0.11829601599565152,0.022812286539518983,0.0,3.4166652369782088e-14,1.8805450335058687e-13,1.1313450104025189e-11,1.2190148196282647e-16,7.4378837222156906e-34,3.4428224579671048e-10,2.6258446676821267e-36,9.6902837229938128e-11,2.082258373622647e-25,3.4148674865844911e-17,1.4436446420518111e-25,4.5643217762262913e-27,1.8998819810272793e-13,5.0387194892452768e-27,0.00037394222537365154,1.8562279109861148e-05,9.5796712907773662e-10,1.6417761659264024e-11,1.6031797504674413e-16,2.7213239214015487e-08,6.6328695442317839e-14,1.6845651440367188e-12,6.4936210113322487e-09,5.1774006029298325e-15,9.30053044016128e-18
9.728058256682329e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33716941458199595,0.11829068068609998,0.022812149709870787,0.0,3.5596942460872189e-14,1.9608817404542649e-13,1.1864370798140128e-11,1.2435250392964594e-16,8.0903262384846836e-34,3.5010322820354334e-10,2.8122226701904529e-36,9.8325711779887476e-11,2.1581070898165691e-25,3.557334274277129e-17,1.5474185672387617e-25,4.8602745943711811e-27,1.9748783628652426e-13,5.3075509282826847e-27,0.00037927741147706848,1.8835937418037582e-05,9.59897740975825e-10,1.684595293501036e-11,1.6454023534220023e-16,2.7681842814088777e-08,6.6462355149013579e-14,1.7409391186314928e-12,6.6087099485566153e-09,5.3473910894361988e-15,9.7548382694805612e-18
9.869584440290036e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33716381043037019,0.1182853506455766,0.022812012885594177,0.0,3.706865236810972e-14,2.0435658330315128e-13,1.2433185333802923e-11,1.2681340635212037e-16,8.7892814984430282e-34,3.5593274365764066e-10,3.0085730284847208e-36,9.9748374844867915e-11,2.235426894916833e-25,3.7037877496016209e-17,1.6569926848212516e-25,5.1705122775773527e-27,2.0518162971372789e-13,5.5860934853753854e-27,0.00038460732831543877,1.9109584959136843e-05,9.6182579533758746e-10,1.7279910321691571e-11,1.6882107127714873e-16,2.8151368463103548e-08,6.6595837879237859e-14,1.7983967466511825e-12,6.7240107700184628e-09,5.5202926440002592e-15,1.0223942053843637e-17
9.999999999999999e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33715865090608643,0.11828044370436042,0.022811886807566344,0.0,3.8462121948928764e-14,2.1218702070778457e-13,1.2973446484603699e-11,1.2908986764224813e-16,9.4767642720754329e-34,3.6131215306469262e-10,3.1986517926420001e-36,1.0105916376724305e-10,2.3079829175932027e-25,3.8423285769230697e-17,1.7633021214724731e-25,5.4694373069566077e-27,2.1244554071268222e-13,5.8515273784975259e-27,0.00038951415534700228,1.9361740060721458e-05,9.6360046251673387e-10,1.7684917803260374e-11,1.7281788023539388e-16,2.8584849119345062e-08,6.6718701411366771e-14,1.8523081712355903e-12,6.8304468743170089e-09,5.6822037321652528e-15,1.0669532966224364e-17
1.0011110623897743e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33715821155242287,0.11828002586887326,0.022811876066684722,0.0,3.8582510046508558e-14,2.1286359005939965e-13,1.3020195315798137e-11,1.2928419684812473e-16,9.5373273312152681e-34,3.6177078073181893e-10,3.2152604278735014e-36,1.0117082685185958e-10,2.31422229012479e-25,3.854292052351687e-17,1.772601964378258e-25,5.4954943830782197e-27,2.130721705881187e-13,5.8745339854206895e-27,0.00038993198109700636,1.9383221741718775e-05,9.6375157044796387e-10,1.7719649349747856e-11,1.731606975051579e-16,2.8621815206002536e-08,6.6729162899312258e-14,1.8569440691189788e-12,6.8395228710175671e-09,5.6961122584868265e-15,1.0708091516172454e-17
1.015263680750545e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33715261794294332,0.11827470635078685,0.022811739253137973,0.0,4.0139249933741461e-14,2.2161307309843911e-13,1.3625703060402638e-11,1.3176488429549909e-16,1.0337145140531564e-33,3.6761732918889845e-10,3.4326569983959366e-36,1.0259306822737031e-10,2.3944977766737874e-25,4.0089117680585053e-17,1.8944874452297819e-25,5.8356881195563603e-27,2.2116205790661054e-13,6.173059824036127e-27,0.00039525137502485129,1.9656847774333387e-05,9.6567531216219792e-10,1.8165185566143675e-11,1.7755932978590011e-16,2.9093182183172228e-08,6.6862347249623162e-14,1.9165855154066273e-12,6.955245679040105e-09,5.8748586138601146e-15,1.1207536956767195e-17
1.0294162991113156e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33714702959672643,0.1182693920861195,0.022811602444949515,0.0,4.1739612987469368e-14,2.3060893110530085e-13,1.4250011599392069e-11,1.3425547869353041e-16,1.1191522513815065e-33,3.7347237984940278e-10,3.6611423597233323e-36,1.0401509939746348e-10,2.476257856544861e-25,4.1677119276210494e-17,2.022896308017873e-25,6.1915683638150913e-27,2.2945389746559976e-13,6.4818589676410493e-27,0.0004005655152968947,1.9930463065520845e-05,9.6759723751599664e-10,1.8616534534383819e-11,1.8201718497815665e-16,2.9565468615779818e-08,6.6995405943157535e-14,1.9773281317661699e-12,7.0711786460523111e-09,6.0565377685002981e-15,1.1722529252823941e-17
1.0435689174720863e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3371414465085717,0.11826408306967844,0.022811465642114909,0.0,4.3384346722176108e-14,2.3985508271443536e-13,1.4893424672764603e-11,1.3675599104324085e-16,1.2103355830516698e-33,3.7933592447775942e-10,3.9011036656636232e-36,1.0543692078778206e-10,2.5595070330827186e-25,4.3307580069754779e-17,2.1580819453272185e-25,6.5636176772258166e-27,2.3795030186661331e-13,6.8011199536292332e-27,0.00040587440710590386,2.0204067623811483e-05,9.695175378307213e-10,1.9073711830741856e-11,1.8653448103224972e-16,3.0038673803556943e-08,6.7128352263355035e-14,2.0391748262254087e-12,7.1873212522644921e-09,6.2411597612066478e-15,1.2253319858261986e-17
1.05630627399678e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33713642622058165,0.11825930943782735,0.022811342524137655,0.0,4.4903167150160457e-14,2.4839387506053396e-13,1.5489082434914421e-11,1.3901494181203945e-16,1.2975614316776346e-33,3.8462037084998604e-10,4.1272068639374397e-36,1.0671638102883566e-10,2.6357081932152188e-25,4.4811842141232213e-17,2.2857576534568878e-25,6.9126916563042525e-27,2.4577413357074112e-13,7.0975560026827599e-27,0.00041064792658579088,2.0450302556688713e-05,9.7124455855982488e-10,1.9490167502635144e-11,1.9065105041735197e-16,3.0465343477450273e-08,6.7247917525175912e-14,2.0957881430559444e-12,7.2920284219303034e-09,6.4098394714408136e-15,1.2744747248402352e-17
1.0690436305214736e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33713141018363024,0.11825454004905939,0.022811219410490222,0.0,4.6459092911720145e-14,2.5714148041023497e-13,1.6100683908884342e-11,1.4128194493804974e-16,1.3899118849508823e-33,3.899116864349248e-10,4.3632182558143085e-36,1.0799567200247159e-10,2.7131224570555755e-25,4.6351513706343811e-17,2.4193265123599163e-25,7.2756223420895323e-27,2.5376769870456077e-13,7.4027575705589419e-27,0.00041541720279086874,2.0696528809025956e-05,9.7297050915596165e-10,1.9911368118767055e-11,1.948161047010608e-16,3.0892756400600082e-08,6.7367408808214737e-14,2.1533047755201908e-12,7.3969046399027876e-09,6.5809138961287108e-15,1.3249359534345054e-17
1.0805072513936978e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33712689938188711,0.11825025122388431,0.022811108611906872,0.0,4.7891612843002188e-14,2.6519525554147988e-13,1.6664941331287657e-11,1.4332914048595844e-16,1.4776027673180565e-33,3.9467973993569855e-10,4.5843462672398772e-36,1.0914688941091709e-10,2.7838352157375348e-25,4.7767895313668008e-17,2.5447406235012457e-25,7.6144113426113603e-27,2.6110861515784878e-13,7.685048071007282e-27,0.00041970592649545195,2.0918125019390777e-05,9.7452303070570885e-10,2.0294515004808654e-11,1.9860624128709133e-16,3.1278063184715195e-08,6.7474893311687436e-14,2.2058460513285265e-12,7.4914374888848693e-09,6.7369326014579939e-15,1.371493616372145e-17
1.091970872265922e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33712239201766941,0.1182459658297994,0.022810997816825721,0.0,4.9355050941719012e-14,2.7342263871524405e-13,1.7242456529014752e-11,1.4538287357816604e-16,1.5698113178157664e-33,3.994533508818548e-10,4.8139620878170616e-36,1.1029797018893732e-10,2.8555356502458577e-25,4.9213709410402136e-17,2.6752356799347796e-25,7.9649938075821844e-27,2.6858997168023476e-13,7.9746522499553011e-27,0.00042399121895462865,2.1139714208052971e-05,9.7607482868067332e-10,2.068152280967041e-11,2.0243589905381838e-16,3.1663971418121673e-08,6.758232780425613e-14,2.2591260300852043e-12,7.5861067464477864e-09,6.8948988812092499e-15,1.419147676895009e-17
1.1034344931381462e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33711788808822568,0.11824168386405737,0.02281088702524444,0.0,5.0849820451604011e-14,2.8182576064406631e-13,1.7833392626746425e-11,1.4744315177894599e-16,1.6667193843505084e-33,4.0423251650929514e-10,5.0522898504483248e-36,1.1144891456186569e-10,2.9282261606409377e-25,5.0689314634505918e-17,2.8109617314381167e-25,8.3276447407142567e-27,2.7621317307404828e-13,8.2716716757956545e-27,0.00042827308291571602,2.1361296379522406e-05,9.7762596085361943e-10,2.1072399834383549e-11,2.0630519637807013e-16,3.2050480855593956e-08,6.768971630286497e-14,2.3131464811426255e-12,7.6809121768290675e-09,7.0548176494723697e-15,1.4679116362495991e-17
1.1148981140103703e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33711338759080672,0.11823740532391307,0.022810776237160678,0.0,5.2376337527367453e-14,2.9040676073768345e-13,1.843791305523507e-11,1.4950998287111462e-16,1.7685141470950747e-33,4.0901723425844792e-10,5.2995570394368266e-36,1.1259972275489751e-10,3.0019091486611069e-25,5.219507153931869e-17,2.952071671415019e-25,8.7026424931350045e-27,2.8397962707987053e-13,8.5762081635186434e-27,0.00043255152112382425,2.1582871538304766e-05,9.7917647943426218e-10,2.1467154382859667e-11,2.1021425208641925e-16,3.2437591265844322e-08,6.7797062411233629e-14,2.3679113619732222e-12,7.7758535471520255e-09,7.2166923678328686e-15,1.5177990203302058e-17
1.1263617348825945e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33710889052266552,0.11823313020662368,0.022810665452572109,0.0,5.3935021247888333e-14,2.9916778711753828e-13,1.9056181549349194e-11,1.5158337483452425e-16,1.8753882190634847e-33,4.1380750175399396e-10,5.5559945068535473e-36,1.1375039499309407e-10,3.0765870178319465e-25,5.3731342594302761e-17,3.0987212622168457e-25,9.0902687692672601e-27,2.9189074437724621e-13,8.8883637748881828e-27,0.00043682653632185912,2.1804439688901526e-05,9.8072643162241634e-10,2.1865794760258731e-11,2.141631854529261e-16,3.2825302432689147e-08,6.7904369395265682e-14,2.4234240545332508e-12,7.8709306296569487e-09,7.3805265013281237e-15,1.5688233796517186e-17
1.1378253557548187e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33710439688105709,0.11822885850944848,0.022810554671476385,0.0,5.5526293629467693e-14,3.0811099663336441e-13,1.9688362146249138e-11,1.5366333582742105e-16,1.9875397472280835e-33,4.1860331678735327e-10,5.8218364888807411e-36,1.1490093150138657e-10,3.1522621735606492e-25,5.5298492186039739e-17,3.2510691603124725e-25,9.4908086326766547e-27,2.9994793858545031e-13,9.2082408186315198e-27,0.00044109813125052316,2.2026000835809983e-05,9.8227586008584357e-10,2.2268329275469768e-11,2.1815211620976185e-16,3.3213614155162584e-08,6.8011640231520275e-14,2.4796858679205553e-12,7.9661432027381342e-09,7.5463252291965142e-15,1.6209982893311416e-17
1.149288976627043e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33709990666323897,0.11822459022964898,0.022810443893871185,0.0,5.7150579639031523e-14,3.1723855487716326e-13,2.0334619188154192e-11,1.557498741697267e-16,2.1051725142912524e-33,4.2340467730102652e-10,6.0973206221621707e-36,1.1605133250457942e-10,3.2289370232202593e-25,5.6896886619346763e-17,3.4092769413969338e-25,9.9045505118967055e-27,3.0815262626402841e-13,9.5359418506384673e-27,0.00044536630864831778,2.2247554983523214e-05,9.8382480338745154e-10,2.2674766239186098e-11,2.2218116453922115e-16,3.3602526241572765e-08,6.8118877578741667e-14,2.5367007492941115e-12,8.061491045821964e-09,7.7140921562786791e-15,1.6743373490405707e-17
1.1607525974992671e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33709541986647068,0.11822032536448891,0.022810333119754164,0.0,5.8808307207206155e-14,3.2655263619591701e-13,2.0995117320505504e-11,1.5784299832766265e-16,2.228496041350494e-33,4.2821158137420236e-10,6.3826879602020915e-36,1.1720159822735323e-10,3.3066139762269166e-25,5.8526894118480051e-17,3.5735091255054951e-25,1.0331786206248494e-26,3.1650622691304007e-13,9.8715696741676884e-27,0.0004496310712515449,2.2469102136530144e-05,9.8537329637795963e-10,2.3085113960921156e-11,2.2625045105900415e-16,3.3992038511212206e-08,6.8226083844146986e-14,2.594472441469856e-12,8.1569739418316533e-09,7.8838304366623627e-15,1.7288541829665329e-17
1.1722162183714913e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33709093648801403,0.11821606391123417,0.022810222349122996,0.0,6.04999072428356e-14,3.3605542370923122e-13,2.1670021489110749e-11,1.5994271689822438e-16,2.35772570150772e-33,4.3302402720823284e-10,6.6781829914074297e-36,1.1835172889426801e-10,3.3852954441175984e-25,6.0188884828672749e-17,3.743933204527017e-25,1.0772810892218285e-26,3.2501016297329199e-13,1.0215227340080009e-26,0.00045389242179430891,2.2690642299315498e-05,9.8692137059217182e-10,2.3499380753922622e-11,2.3036009683872925e-16,3.438215079581958e-08,6.8333261237376864e-14,2.6530018706473291e-12,8.2525916794178588e-09,8.0555454770865503e-15,1.7845624397773695e-17
1.1836798392437155e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33708645652513275,0.11821180586715285,0.022810111581975358,0.0,6.2225813643632528e-14,3.4574910932003521e-13,2.2359496944122264e-11,1.6204903859935793e-16,2.4930828040972985e-33,4.3784201311748446e-10,6.9840536523510616e-36,1.1950172472976514e-10,3.4649838405988671e-25,6.1883230817403339e-17,3.9207196623402929e-25,1.1227923128114849e-26,3.3366585982669243e-13,1.0567018147017326e-26,0.00045815036300851837,2.2912175476359826e-05,9.8846905449858506e-10,2.3917574932642801e-11,2.3451022340947049e-16,3.4772862932621125e-08,6.8440411714548042e-14,2.7122933861310782e-12,8.3483440464789909e-09,8.2292404960392725e-15,1.8414757925859019e-17
1.1951434601159397e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3370819799750932,0.1182075512295153,0.022810000818308921,0.0,6.3986463310002116e-14,3.5563589372717816e-13,2.3063709236146065e-11,1.6416197225751227e-16,2.6347947053408786e-33,4.4266553751770152e-10,7.3005513451696462e-36,1.2065158595816993e-10,3.5456815816088242e-25,6.3610306076179251e-17,4.1040420012179225e-25,1.1697424860172059e-26,3.4247474579615657e-13,1.0927045641639037e-26,0.00046240489762388725,2.3133701672139507e-05,9.900163738168283e-10,2.4339704809731732e-11,2.3870095273334475e-16,3.516417476857779e-08,6.8547537063582698e-14,2.7723495985133672e-12,8.4442308350179436e-09,8.4049195878170816e-15,1.899607938903391e-17
