Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CO2X(24)
3.4478881898280637e-08,0.09977366400000001,0.80000000000000004,0.0,0.28238355618072392,0.096091911225989715,0.098475779335057093,4.7676032587308014e-09,6.5046271677612953e-08,1.0352483555574918e-07,9.7686409445788452e-07,1.1042954225478838e-18,2.6162027766410029e-17,2.0243818490494771e-12,8.704437686174248e-38,5.0845493517694935e-11,4.7555540463303935e-26,8.0321671926468102e-16,7.7800866805893975e-22,2.2816353302415679e-23,2.9543042440452512e-11,6.3230123020717739e-29,0.0039064647302041794,0.0030468041518414675,2.1562757939796847e-10,2.3584364306721617e-08,6.1345350064056877e-06,5.2633394479545438e-15,1.647275553614435e-10,7.9921078526690629e-08,5.6210650081163349e-07,7.7765598238657464e-12,2.1433516092480592e-12
3.4627599277109276e-08,0.09977366400000001,0.80000000000000004,0.0,0.28236721781335039,0.096088393459366511,0.098469379481412184,4.839406232253218e-09,6.6666900433833089e-08,1.0558621399242391e-07,9.868737843780503e-07,1.1180229930039421e-18,2.6519897543209031e-17,2.0463854472718157e-12,9.0356386203875055e-38,5.1440389190522059e-11,4.8709947210527282e-26,8.19724476617255e-16,7.9731124545984876e-22,2.3171219394119702e-23,3.0024961702300255e-11,6.4950986388932441e-29,0.0039099690539802006,0.0030595884319113962,2.1650667808791593e-10,2.3862536689542011e-08,6.1806588436040843e-06,5.2849940784661743e-15,1.6594073382442057e-10,7.9905885114700908e-08,5.6548091225420859e-07,7.9622198370669757e-12,2.1652823957083511e-12
3.4776316655937915e-08,0.09977366400000001,0.80000000000000004,0.0,0.28235092187689659,0.096084915763942846,0.098462980783228141,4.911941937759795e-09,6.8320123739430449e-08,1.0767833536756946e-07,9.9693154028809454e-07,1.1318624858507702e-18,2.6881630077681267e-17,2.0685880132135485e-12,9.3785536281439632e-38,5.203934269179466e-11,4.9889560007754168e-26,8.3649438389995773e-16,8.1700964423409566e-22,2.3529698830409829e-23,3.0512456976847321e-11,6.6713573530574233e-29,0.0039134332526469832,0.0030723703121118065,2.1738565308880637e-10,2.4142541820972363e-08,6.2268697928538881e-06,5.3066482390188336e-15,1.6715615060239419e-10,7.989082061472939e-08,5.6886030335120428e-07,8.1513982367560128e-12,2.1873389039215401e-12
3.4925034034766554e-08,0.09977366400000001,0.80000000000000004,0.0,0.28233466793198397,0.09608147770255511,0.098456583238378234,4.9852145635062565e-09,7.0006426505119517e-08,1.0980148102411528e-07,1.0070373393245115e-06,1.1458143396672841e-18,2.7247259989274628e-17,2.0909911540275206e-12,9.733570198814046e-38,5.264235616398671e-11,5.1094882560739293e-26,8.5352929651477181e-16,8.3711020679489171e-22,2.3891808864103546e-23,3.1005563185209076e-11,6.8518794639877637e-29,0.00391685776338,0.0030851497962193029,2.18264504769e-10,2.4424377601452624e-08,6.2731662758466866e-06,5.328301940817543e-15,1.6837376467976902e-10,7.9875883273419144e-08,5.7224468261874061e-07,8.3441418134120683e-12,2.2095213803352076e-12
3.5073751413595194e-08,0.09977366400000001,0.80000000000000004,0.0,0.28231845554404955,0.096078078842801562,0.098450186844756357,5.0592283059033994e-09,7.1726297717935711e-08,1.1195593237315758e-07,1.0171911588962939e-06,1.1598789928876941e-18,2.7616822173987313e-17,2.1135964853094078e-12,1.0101087891209176e-37,5.3249431569171119e-11,5.2326427908550759e-26,8.7083208358404468e-16,8.5761934585072139e-22,2.4257566740808843e-23,3.1504315178410312e-11,7.0367578086959118e-29,0.0039202430185930242,0.0030979268879651896,2.1914323348691132e-10,2.4708041796457859e-08,6.3195467062295477e-06,5.3499551945215952e-15,1.6959353482947494e-10,7.9861071368110006e-08,5.7563405828918343e-07,8.540497615674441e-12,2.2318300707852024e-12
3.522246879242383e-08,0.09977366400000001,0.80000000000000004,0.0,0.28230228428329324,0.096074718756990099,0.098443791600276859,5.1339873694966726e-09,7.348023042529746e-08,1.1414197085792622e-07,1.0273929766777549e-06,1.1740568838010119e-18,2.7990351805777515e-17,2.1364056310637736e-12,1.0481518689068829e-37,5.3860570688463155e-11,5.3584718581705386e-26,8.8840562782659805e-16,8.7854354474642025e-22,2.4626989699017418e-23,3.2008747734574093e-11,7.2260870754340608e-29,0.0039235894459900209,0.0031107015910359511,2.2002183959114805e-10,2.49935320362654e-08,6.3660094897062727e-06,5.3716080102454573e-15,1.7081541961551891e-10,7.9846383206119802e-08,5.7902843831832929e-07,8.7405129457152278e-12,2.2542652205001826e-12
3.537118617125247e-08,0.09977366400000001,0.80000000000000004,0.0,0.28228615372462601,0.096071397022087029,0.098437397502874349,5.2094959669458733e-09,7.5268721718161137e-08,1.1635987791748876e-07,1.0376427706015342e-06,1.1883484505505499e-18,2.8367884337966701e-17,2.1594202236693885e-12,1.0875287366427864e-37,5.4475775121476319e-11,5.4870286762613288e-26,9.0625282543175873e-16,8.9988935780106562e-22,2.5000094970195167e-23,3.2518895556108055e-11,7.4199638379168311e-29,0.0039268974686164941,0.0031234739090737172,2.2090032342064786e-10,2.5280845815741085e-08,6.4125530241410082e-06,5.3932603975596607e-15,1.7203937739560066e-10,7.9831817124046765e-08,5.8242783039239148e-07,8.9442353545118365e-12,2.2768270741061037e-12
3.551990355008111e-08,0.09977366400000001,0.80000000000000004,0.0,0.28227006344761862,0.096068113219666462,0.098431004550503381,5.2857583190050305e-09,7.7092272713265978e-08,1.1860993495019899e-07,1.0479405188517778e-06,1.2027541311334145e-18,2.8749455504636199e-17,2.1826419038437984e-12,1.1282831863120429e-37,5.5095046285790913e-11,5.6183674448356884e-26,9.2437658593133083e-16,9.2166341064263303e-22,2.5376899778870034e-23,3.3034793266888127e-11,7.6184865901209572e-29,0.0039301675049102482,0.0031362438456767334,2.2177868530481535e-10,2.5569980494145267e-08,6.4591756996642229e-06,5.4149123654917639e-15,1.7326536632379363e-10,7.9817371487091989e-08,5.8583224193480295e-07,9.1517126370197093e-12,2.2995158756306541e-12
3.566862092890975e-08,0.09977366400000001,0.80000000000000004,0.0,0.28225401303645048,0.096064866935859902,0.098424612741138284,5.362778654502409e-09,7.8951388534464126e-08,1.2089242327689626e-07,1.058286199857496e-06,1.217274363399989e-18,2.9135101322017113e-17,2.2060723206071546e-12,1.1704603670682695e-37,5.5718385416435686e-11,5.7525433615830015e-26,9.4277983206951223e-16,9.4387240053936501e-22,2.5757421342717389e-23,3.3556475409440457e-11,7.8217557816712099e-29,0.0039333999687516073,0.0031490114043998202,2.2265692556365443e-10,2.5860933294958631e-08,6.5058758987810341e-06,5.4365639225272707e-15,1.744933443532899e-10,7.9803044688401958e-08,5.8924168011283464e-07,9.3629928272471883e-12,2.322331868507651e-12
3.581733830773839e-08,0.09977366400000001,0.80000000000000004,0.0,0.28223800207986,0.09606165776130654,0.098418222072772982,5.4405612103206635e-09,8.0846578293133407e-08,1.2320762410386295e-07,1.0686797922860871e-06,1.2319095850534112e-18,2.9524858089873316e-17,2.2297131312453057e-12,1.2141068228923085e-37,5.6345793565382439e-11,5.8896126389262752e-26,9.6146549967077309e-16,9.6652309672779945e-22,2.6141676872642822e-23,3.4083976442121731e-11,8.0298738538209896e-29,0.0039365952695130865,0.0031617765887548316,2.2353504450790086e-10,2.6153701305727881e-08,6.5526519964818735e-06,5.4582150766105833e-15,1.7572326923920937e-10,7.9788835148430147e-08,5.9265615184403755e-07,9.5781241932308099e-12,2.3452752955813825e-12
3.596605568656703e-08,0.09977366400000001,0.80000000000000004,0.0,0.28222203017109415,0.096058485291104445,0.09841183254342073,5.519110231377156e-09,8.277835506766919e-08,1.2555581848554723e-07,1.0791212750370229e-06,1.246660233649046e-18,2.9918762392877461e-17,2.2535660012721482e-12,1.2592705333434824e-37,5.6977271601054269e-11,6.0296325210157352e-26,9.8043653750570252e-16,9.8962234073741745e-22,2.6529683572862591e-23,3.4617330736298598e-11,8.2429452760362036e-29,0.0039397538121085235,0.0031745394022111091,2.2441304243915299e-10,2.6448281477931981e-08,6.5995023603554753e-06,5.4798658351459957e-15,1.7695509854147393e-10,7.9774741314317103e-08,5.9607566380251175e-07,9.7971552319144426e-12,2.3683463991108976e-12
3.611477306539567e-08,0.09977366400000001,0.80000000000000004,0.0,0.28220609690785997,0.096055349124761533,0.098405444151113852,5.5984299706043838e-09,8.4747235882051992e-08,1.2793728728705867e-07,1.0896106272356992e-06,1.2615267465939471e-18,3.031685110197995e-17,2.2776326043912306e-12,1.306000955433208e-37,5.7612820207847322e-11,6.172661300966177e-26,9.9969590715484614e-16,1.0131770467118502e-21,2.6921458640981717e-23,3.515657257352614e-11,8.4610765831910893e-29,0.0039428759970416621,0.0031872998481959364,2.2529091964999992e-10,2.6744670626868643e-08,6.6464253507042142e-06,5.5015162049986718e-15,1.7818878962774429e-10,7.9760761659288388e-08,5.995002224250082e-07,1.0020134663931453e-11,2.3915454207742461e-12
3.626349044422431e-08,0.09977366400000001,0.80000000000000004,0.0,0.28219020189227551,0.096052248866147841,0.098399056893903686,5.6785246889305869e-09,8.6753741683489425e-08,1.3035231114644344e-07,1.1001478282274372e-06,1.2765095611463145e-18,3.0719161375770498e-17,2.3019146224566346e-12,1.354349066649772e-37,5.8252439885666494e-11,6.3187583383405954e-26,1.0192465828705354e-15,1.037194201726604e-21,2.7317019268069737e-23,3.5701736142726425e-11,8.6843764133847239e-29,0.0039459622204542234,0.0032000579300949772,2.2616867642414809e-10,2.7042865431561681e-08,6.6934193206617232e-06,5.5231661924956649e-15,1.7942429967642079e-10,7.9746894682069951e-08,6.0292983391686953e-07,1.0247111428290435e-11,2.4148726016726744e-12
3.641220782305295e-08,0.09977366400000001,0.80000000000000004,0.0,0.28217434473082187,0.096049184123447831,0.098392670769860135,5.7593986552604553e-09,8.8798397319128884e-08,1.3280117043674811e-07,1.1107328575716366e-06,1.2916091144149468e-18,3.1125730661832456e-17,2.326413745433098e-12,1.4043674091637221e-37,5.8896130949475247e-11,6.4679840768827435e-26,1.0390915514367317e-15,1.061680866103248e-21,2.7716382638734254e-23,3.6252855537367116e-11,8.9129555463870885e-29,0.0039490128741734428,0.0032128136512527264,2.2704631303654752e-10,2.7342862434689259e-08,6.7404826163128403e-06,5.5448158034269609e-15,1.8066158567970853e-10,7.9733138906320305e-08,6.0636450425780911e-07,1.0478134676967164e-11,2.4383281823347582e-12
3.6560925201881586e-08,0.09977366400000001,0.80000000000000004,0.0,0.28215852503429567,0.096046154509113427,0.09838628577707173,5.841056146455999e-09,9.0881731511839798e-08,1.352841452278785e-07,1.1213656950360789e-06,1.3068258433586816e-18,3.1536596698089622e-17,2.3511316713554229e-12,1.4561101352440273e-37,5.9543893528859709e-11,6.6204000625012248e-26,1.0592338120268984e-15,1.0866441737200216e-21,2.8119565931192315e-23,3.6809964752640788e-11,9.1469269427236419e-29,0.0039520283457590809,0.0032255670149729399,2.2792382975351458e-10,2.7644658042533264e-08,6.7876135768158208e-06,5.566465043046543e-15,1.8190060444674386e-10,7.9719492880078811e-08,6.0980423920753979e-07,1.0713253769401819e-11,2.4619124027204873e-12
3.6709642580710225e-08,0.09977366400000001,0.80000000000000004,0.0,0.28214274241776199,0.096043159639817494,0.098379901913645193,5.9235014473175539e-09,9.3004276835063484e-08,1.3780151524826151e-07,1.1320463205913722e-06,1.3221601847858398e-18,3.1951797514145333e-17,2.3760701062871309e-12,1.5096330539158528e-37,6.0195727567607645e-11,6.7760689615077232e-26,1.0796763760599114e-15,1.1120913323188118e-21,2.8526586317339675e-23,3.7373097682645464e-11,9.3864057834074304e-29,0.0039550090185499435,0.0032383180245190817,2.2880122683285512e-10,2.7948248524950088e-08,6.8348105345268431e-06,5.5881139160734915e-15,1.8314131260678416e-10,7.9705955175229711e-08,6.1324904431125066e-07,1.0952518266903025e-11,2.4856255022253109e-12
3.6858359959538865e-08,0.09977366400000001,0.80000000000000004,0.0,0.2821269965005076,0.096040199136407878,0.098373519177705399,6.0067388505649064e-09,9.5166569686729189e-08,1.4035355984631996e-07,1.1427747144055319e-06,1.3376125753536523e-18,3.2371371432613882e-17,2.4012307642783998e-12,1.5649936788915204e-37,6.0851632823301666e-11,6.9350545791120407e-26,1.1004222670540315e-15,1.1380296238084483e-21,2.8937460962818012e-23,3.7942288117566505e-11,9.6315095103278597e-29,0.0039579552717098707,0.0032510666831147427,2.2967850452398409e-10,2.8253630015362925e-08,6.8820718151267708e-06,5.6097624266931e-15,1.8438366661246091e-10,7.9692524386981367e-08,6.1669892490494128e-07,1.1195977926961101e-11,2.5094677196841154e-12
3.7007077338367504e-08,0.09977366400000001,0.80000000000000004,0.0,0.28211128690599502,0.096037272623861761,0.098367137567395097,6.0907726568185624e-09,9.7369150262235291e-08,1.4294055795176509e-07,1.1535508568387052e-06,1.3531834515676916e-18,3.2795357070444014e-17,2.4266153673232564e-12,1.6222512778069324e-37,6.1511608866928024e-11,7.097421878176524e-26,1.1214745204789441e-15,1.164466404564275e-21,2.9352207027080003e-23,3.8517569740860831e-11,9.8823578673053819e-29,0.0039608674802732368,0.0032638129939440786,2.3055566306804536e-10,2.8560798510775782e-08,6.9293957377501563e-06,5.6314105785580345e-15,1.8562762274309219e-10,7.9679199133359927e-08,6.2015388612061063e-07,1.1443682697468657e-11,2.5334392933751518e-12
3.715579471719614e-08,0.09977366400000001,0.80000000000000004,0.0,0.28209561326181709,0.09603437973124096,0.098360757080874689,6.1756071745811408e-09,9.9612562526494722e-08,1.4556278803671852e-07,1.1643747284380198e-06,1.3688732497812897e-18,3.3223793340234475e-17,2.452225645316048e-12,1.6814669227965061e-37,6.217565508250044e-11,7.2632369982326041e-26,1.1428361836058966e-15,1.1914091057239466e-21,2.9770841663452683e-23,3.9098976126443335e-11,1.0139072941821402e-28,0.0039637460151899576,0.0032765569601522272,2.3143270269802912e-10,2.8869749871809428e-08,6.976780615116475e-06,5.6530583747895247e-15,1.8687313710805801e-10,7.9665978054717474e-08,6.2361393289131284e-07,1.1695682710853155e-11,2.5575404610239219e-12
3.730451209602478e-08,0.09977366400000001,0.80000000000000004,0.0,0.28207997519965161,0.096031520091646977,0.098354377716322119,6.2612467202189054e-09,1.0189735418504445e-07,1.4822052807667014e-07,1.1752463099325678e-06,1.3846824061949569e-18,3.3656719451541368e-17,2.4780633360071849e-12,1.7427035424404018e-37,6.2843770666699345e-11,7.4325672747620509e-26,1.1645103153559404e-15,1.2188652334794055e-21,3.019338201919863e-23,3.9686540735876572e-11,1.040177920743283e-28,0.0039665912433699902,0.0032892985848457343,2.3230962363888726e-10,2.9180479822759509e-08,7.0242247536635859e-06,5.6747058179785733e-15,1.8812016565023681e-10,7.9652859813253694e-08,6.2707906995607762e-07,1.1952028278119486e-11,2.5817714598070055e-12
3.745322947485342e-08,0.09977366400000001,0.80000000000000004,0.0,0.2820643723552172,0.096028693342177465,0.098347999471932568,6.3476956179434084e-09,1.042240766542185e-07,1.5091405551128061e-07,1.1861655822285103e-06,1.4006113568557898e-18,3.4094174912177259e-17,2.5041301849581502e-12,1.8060259751186128e-37,6.3515954628526941e-11,7.6054812587456167e-26,1.1864999861462986e-15,1.2468423693649887e-21,3.0619845235575542e-23,4.0280296915563522e-11,1.0670603566880769e-28,0.0039694035277273703,0.0033020378710929671,2.3318642610764938e-10,2.9492983951676922e-08,7.0717264536833766e-06,5.6963529101872446e-15,1.8936866414950012e-10,7.9639843092550648e-08,6.3054930186469956e-07,1.2212769882806237e-11,2.6061325263558304e-12
3.760194685368206e-08,0.09977366400000001,0.80000000000000004,0.0,0.28204880436822888,0.096025899123882263,0.098341622345918409,6.4349581997932769e-09,1.0659328503038497e-07,1.5364364720503789e-07,1.197132526404307e-06,1.4166605376568802e-18,3.4536199529501998e-17,2.5304279454957974e-12,1.8715010238072685e-37,6.4192205788977961e-11,7.7820487364817884e-26,1.2088082777348779e-15,1.2753481705416259e-21,3.1050248447893776e-23,4.0880277893944593e-11,1.0945675395903004e-28,0.0039721832272237457,0.0033147748219245331,2.3406311031353507e-10,2.9807257710470553e-08,7.1192840094595853e-06,5.7179996529499314e-15,1.9061858822626977e-10,7.9626926597120719e-08,6.3402463298240456e-07,1.247795817485471e-11,2.6306238967604087e-12
3.77506642325107e-08,0.09977366400000001,0.80000000000000004,0.0,0.28203327088235419,0.096023137081720583,0.098335246336508836,6.5230388056161038e-09,1.0900553805824759e-07,1.5640957940777602e-07,1.2081471237060637e-06,1.4328303843367131e-18,3.4982833411704839e-17,2.5569583786659153e-12,1.9391975123533085e-37,6.4872522780726899e-11,7.9623407496782563e-26,1.2314382830629488e-15,1.304390370077073e-21,3.1484608785572276e-23,4.1486516778698751e-11,1.1227126587759921e-28,0.0039749306969114563,0.0033275094403336864,2.3493967645806596e-10,3.0123296415032876e-08,7.1668957094078035e-06,5.7396460472747183e-15,1.9186989334513197e-10,7.9614109051966529e-08,6.3750506749439079e-07,1.2747643964394169e-11,2.6552458065730001e-12
3.789938161133934e-08,0.09977366400000001,0.80000000000000004,0.0,0.2820177715451706,0.096020406864518418,0.098328871441949892,6.6119417830504823e-09,1.1146139809821216e-07,1.5921212771506531e-07,1.2192093555429954e-06,1.4491213324785661e-18,3.5434116969078197e-17,2.5837232531860789e-12,2.0091863432644975e-37,6.5556904047831215e-11,8.1464296158188588e-26,1.2543931060960028e-15,1.3339767772221469e-21,3.1922943372192727e-23,4.2099046553949615e-11,1.151509159848373e-28,0.0039776462879761295,0.0033402417292767361,2.3581612473517655e-10,3.0441095245388054e-08,7.2145598362175908e-06,5.7612920936447573e-15,1.9312253481851125e-10,7.9601389202153155e-08,6.4099060941025237e-07,1.3021878215443435e-11,2.6799984908117434e-12
3.804809899016798e-08,0.09977366400000001,0.80000000000000004,0.0,0.28200230600812259,0.096017708124926091,0.098322497660504035,6.7016714875081415e-09,1.1396143109281976e-07,1.6205156702848264e-07,1.2303192034830032e-06,1.4655338175098984e-18,3.589009091528244e-17,2.6107243453977893e-12,2.0815405570526035e-37,6.6245347845451223e-11,8.3343889488086485e-26,1.277675861662819e-15,1.3641152776829053e-21,3.2365269325552046e-23,4.2717900077476908e-11,1.1809707492860802e-28,0.0039803303477788116,0.0033529716916734535,2.3669245533132287e-10,3.0760649245863116e-08,7.262274666996714e-06,5.78293779201968e-15,1.9437646781040106e-10,7.9588765812391556e-08,6.4448126256828471e-07,1.3300712039528849e-11,2.7048821839642219e-12
3.819681636899662e-08,0.09977366400000001,0.80000000000000004,0.0,0.28198687392647942,0.096015040519377093,0.098316124990450199,6.792232282156208e-09,1.1650620653224777e-07,1.6492817151577167e-07,1.2414766492483587e-06,1.4820682747017397e-18,3.6350796268601907e-17,2.6379634392178879e-12,2.1563353931683875e-37,6.6937852239586781e-11,8.526293679899812e-26,1.3012896752927527e-15,1.3948138338887363e-21,3.2811603757713281e-23,4.3343110077933592e-11,1.211111399115723e-28,0.0039829832198976529,0.003365699330407469,2.3756866842559086e-10,3.1081953325282186e-08,7.3100384734174979e-06,5.8045831418370862e-15,1.9563164734015329e-10,7.9576237666633521e-08,6.4797703063968032e-07,1.3584196689224852e-11,2.7298971199909899e-12
3.834553374782526e-08,0.09977366400000001,0.80000000000000004,0.0,0.28197147495929326,0.096012403708046354,0.098309753430083399,6.8836285378995955e-09,1.1909629741888037e-07,1.678422145709013e-07,1.2526816747114999e-06,1.4987251391680755e-18,3.6816274353191951e-17,2.6654423260892758e-12,2.2336483525679497e-37,6.7634415106830815e-11,8.7222200789011317e-26,1.32523768305127e-15,1.4260804852563097e-21,3.3261963775054785e-23,4.3974709152069493e-11,1.2419453516597569e-28,0.0039856052441691239,0.0033784246483266724,2.3844476418980242e-10,3.1405002257184001e-08,7.3578495218652412e-06,5.8262281420140514e-15,1.9688802828632364e-10,7.9563803567677375e-08,6.514779171326124e-07,1.3872383551611785e-11,2.7550435323290439e-12
3.8494251126653896e-08,0.09977366400000001,0.80000000000000004,0.0,0.28195610876935767,0.096009797354809814,0.098303382977714723,6.9758646333634852e-09,1.2173228023095132e-07,1.7079396877403282e-07,1.2639342618909257e-06,1.5155048458652225e-18,3.7286566800316781e-17,2.6931628049309042e-12,2.3135592619508364e-37,6.8335034134140115e-11,8.9222457756737144e-26,1.3495230313737539e-15,1.4579233484493447e-21,3.3716366478318031e-23,4.4612729761961518e-11,1.2734871243607069e-28,0.0039881967567287884,0.0033911476482436065,2.3932074278862121e-10,3.1729790680062636e-08,7.405706073588668e-06,5.8478727909486908e-15,1.9814556539057274e-10,7.955146233678393e-08,6.5498392539621279e-07,1.4165324141658997e-11,2.7803216538952421e-12
3.8642968505482535e-08,0.09977366400000001,0.80000000000000004,0.0,0.28194077502316756,0.096007221127203946,0.098297013631671051,7.0689449548759428e-09,1.2441473488526098e-07,1.737837058514042e-07,1.2752343929471973e-06,1.5324078295912063e-18,3.7761715549578206e-17,2.721126682087087e-12,2.3961503397112324e-37,6.9039706818623209e-11,9.1264497819157022e-26,1.3741488768975965e-15,1.4903506176341553e-21,3.4174828962653761e-23,4.5257204232251335e-11,1.3057515146827574e-28,0.0039907580900516307,0.0034038683329358599,2.4019660437965614e-10,3.2056313097631721e-08,7.4536063848524264e-06,5.8695170865217755e-15,1.9940421326162242e-10,7.9539212813302768e-08,6.5849505862444708e-07,1.4463070095530138e-11,2.8057317170896825e-12
3.8791685884311175e-08,0.09977366400000001,0.80000000000000004,0.0,0.2819254733908777,0.096004674696385961,0.098290645390294959,7.1628738964506355e-09,1.2714424469897077e-07,1.7681169663514169e-07,1.2865820501790318e-06,1.5494345249851342e-18,3.8241762850134874e-17,2.749335771276085e-12,2.4815062636444797e-37,6.9748430467346102e-11,9.3349125132386875e-26,1.3991183862926086e-15,1.5233705647309268e-21,3.4637368317666803e-23,4.5908164747390693e-11,1.3387536050917569e-28,0.0039932895729919435,0.0034165867051464539,2.4107234911356461e-10,3.2384563879112366e-08,7.5015487070915794e-06,5.8911610260984051e-15,2.0066392637926752e-10,7.9527053854308353e-08,6.6201131985988789e-07,1.476567316381515e-11,2.8312739537990234e-12
3.8940403263139814e-08,0.09977366400000001,0.80000000000000004,0.0,0.28191020354626345,0.096002157737094113,0.098284278251944412,7.2576558597696663e-09,1.2992139635047751e-07,1.7987821102300853e-07,1.2979772160195006e-06,1.5665853665265619e-18,3.8726751261912178e-17,2.7777918935380153e-12,2.5697142404520817e-37,7.0461202197155569e-11,9.5477158115385684e-26,1.4244347360897663e-15,1.5569915396606837e-21,3.5104001627459304e-23,4.6565643348895062e-11,1.372508768114675e-28,0.003995791530822781,0.0034293027675842296,2.4194797713415349e-10,3.2714537259544666e-08,7.549531287068054e-06,5.9128046065297047e-15,2.0192465909844087e-10,7.951498433424553e-08,6.6553271199738997e-07,1.5073185204689425e-11,2.8569485953997569e-12
3.908912064196845e-08,0.09977366400000001,0.80000000000000004,0.0,0.28189496516668117,0.095999669927609166,0.098277912214992796,7.3532952541665017e-09,1.3274677983937311e-07,1.8298351793809964e-07,1.309419873032315e-06,1.5838607885348582e-18,3.9216723656802479e-17,2.80649687718205e-12,2.6608640770893421e-37,7.1178018934520247e-11,9.7649429676635578e-26,1.4501011125083201e-15,1.591221970587908e-21,3.5574745970672739e-23,4.7229671932606086e-11,1.4070326714795807e-28,0.0039982642852749838,0.0034420165229242295,2.4282348857848069e-10,3.3046227340122956e-08,7.5975523670290655e-06,5.9344478241546366e-15,2.0318636565332988e-10,7.9503003144584148e-08,6.6905923778767163e-07,1.538565817700106e-11,2.8827558727614483e-12
3.923783802079709e-08,0.09977366400000001,0.80000000000000004,0.0,0.28187975793302844,0.095997210949715167,0.098271547277828455,7.4497964966090353e-09,1.3562098844549074e-07,1.861278852884934e-07,1.3209100039082062e-06,1.6012612251685678e-18,3.9711723219855667e-17,2.8354525577329338e-12,2.7550482540007218e-37,7.1898877415390067e-11,9.9866787443821012e-26,1.4761207112812871e-15,1.6260703641587605e-21,3.6049618420528403e-23,4.7900282245963201e-11,1.4423412833371971e-28,0.0040007081545757658,0.0034547279738080792,2.43698883576953e-10,3.3379628088555229e-08,7.6456101848674386e-06,5.9560906748017837e-15,2.0444900016154899e-10,7.9491109193482778e-08,6.7259089984080137e-07,1.5703144133290472e-11,2.9086960162499062e-12
3.938655539962573e-08,0.09977366400000001,0.80000000000000004,0.0,0.28186458152970589,0.095994780488661863,0.098265183438854917,7.5471640116827208e-09,1.3854461868704424e-07,1.8931157992686933e-07,1.3324475914613914e-06,1.6187871104247695e-18,4.0211793450459852e-17,2.8646607778768139e-12,2.8523620002890163e-37,7.2623774185073685e-11,1.0213009399653442e-25,1.5024967374793613e-15,1.6615453057348782e-21,3.652863604486668e-23,4.8577505885285103e-11,1.4784508775651204e-28,0.0040031234534869051,0.00346743712284436,2.4457416225342537e-10,3.3714733339446163e-08,7.6937029742838243e-06,5.9777331537912707e-15,2.0571251662835944e-10,7.9479301405460828e-08,6.7612770062959575e-07,1.6025695212742011e-11,2.9347692557303151e-12
3.953527277845437e-08,0.09977366400000001,0.80000000000000004,0.0,0.28184943564457898,0.095992378233126466,0.098258820696490334,7.6454022315738487e-09,1.4151827027786393e-07,1.9253486761010273e-07,1.3440326186261326e-06,1.636438878138431e-18,4.0716978163512252e-17,2.8941233874063789e-12,2.9529033708654578e-37,7.3352705598134716e-11,1.0444022710203566e-25,1.5292324053332562e-15,1.6976554596226893e-21,3.7011815906185027e-23,4.9261374293061481e-11,1.5153780391557846e-28,0.0040055104933424896,0.0034801439726089871,2.4544932472529705e-10,3.405153679470442e-08,7.7418289649507714e-06,5.9993752559366754e-15,2.0697686895094208e-10,7.9467578721079146e-08,6.7966964249292958e-07,1.6353363634068426e-11,2.9609758205703301e-12
3.968399015728301e-08,0.09977366400000001,0.80000000000000004,0.0,0.28183431996893965,0.095990003875176672,0.098252459049167643,7.7445155960528847e-09,1.4454254608373441e-07,1.957980129588452e-07,1.355665068453372e-06,1.6542169619817635e-18,4.1227321490579738e-17,2.9238422431653332e-12,3.0567733256288551e-37,7.4085667818306024e-11,1.0679807995409264e-25,1.5563309380545162e-15,1.7344095692982244e-21,3.7499175061674596e-23,4.9951918755255405e-11,1.5531396696892688e-28,0.0040078695820862766,0.0034928485256455785,2.4632437110360805e-10,3.4390032023974138e-08,7.7899863826786435e-06,6.0210169755470608e-15,2.082420109227197e-10,7.9455940096628673e-08,6.8321672763896003e-07,1.668620168833531e-11,2.9873159396431106e-12
3.983270753611165e-08,0.09977366400000001,0.80000000000000004,0.0,0.28181923419746946,0.095987657110233493,0.098246098495334125,7.8445085524579405e-09,1.4761805207783928e-07,1.9910127941710238e-07,1.3673449241074564e-06,1.67212179546357e-18,4.1742867881049581e-17,2.9538192089921855e-12,3.1640758107229761e-37,7.4822656818423408e-11,1.0920456141493077e-25,1.5837955676548173e-15,1.7718164576273705e-21,3.7990730563255802e-23,5.0649170398617232e-11,1.5917529928920561e-28,0.0040102010243086243,0.0035055507844658261,2.4719930149313402e-10,3.4730212465090428e-08,7.8381734495833147e-06,6.0426583064290252e-15,2.0950789623772696e-10,7.9444384503826761e-08,6.8676895814826865e-07,1.7024261731720791e-11,3.0137898413303266e-12
